t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
0.000,0,10,0.0,-5,0,0,82
0.109,0,10,3.0,-5,0,0,82
0.222,0,10,2.0,-5,0,0,82
0.327,0,10,3.0,-5,0,0,82
0.432,0,10,3.0,-5,0,0,82
0.542,0,10,5.0,-5,0,0,82
0.653,0,10,3.0,-5,0,0,82
0.765,0,10,1.000000000002,-5,0,0,82
0.877,0,10,1.000000000002,-5,0,0,82
0.982,0,10,1.000000000002,-5,0,0,82
1.092,0,10,2.0,-5,0,0,82
1.195,0,10,3.0,-5,0,0,82
1.307,0,10,5.0,-5,0,0,82
1.411,0,10,-1.999999999998,-5,0,0,82
1.522,0,10,-1.0,-5,0,0,82
1.633,0,10,-3.0,-5,0,0,82
1.738,0,10,0.0,-5,0,0,82
1.850,0,10,6.999999999998,-5,0,0,82
1.963,0,10,6.999999999998,-5,0,0,82
2.075,0,10,3.0,-5,0,0,82
2.187,0,10,4.000000000002,-5,0,0,82
2.297,0,10,-1.999999999998,-5,0,0,82
2.409,0,10,3.0,-5,0,0,82
2.521,0,10,5.0,-5,0,0,82
2.628,0,10,3.0,-5,0,0,82
2.738,0,10,3.0,-5,0,0,82
2.851,0,10,2.0,-5,0,0,82
2.962,0,10,2.0,-5,0,0,82
3.063,0,10,2.0,-5,0,0,82
3.175,0,10,2.0,-4,0,0,82
3.278,0,10,2.0,-3,-1,0,82
3.390,0,10,2.0,-4,0,0,82
3.494,0,10,26.000000000002,-4,2,0,82
3.598,10,17,51.000000000002,-3,2,0,82
3.709,10,17,51.000000000002,-3,2,0,82
3.813,20,36,71.0,-3,4,-1,82
3.928,40,54,81.999999999998,-4,5,0,82
4.041,40,54,81.999999999998,-4,5,0,82
4.152,40,63,89.0,-4,5,-1,82
4.264,40,63,89.0,-4,5,-1,82
4.376,50,73,90.999999999998,-4,5,-1,82
4.489,60,82,104.000000000002,-4,5,-2,82
4.603,60,82,100.0,-4,5,-2,82
4.714,60,84,105.0,-4,5,-2,82
4.824,60,84,106.999999999998,-4,5,-2,82
4.929,60,85,106.999999999998,-4,5,-2,82
5.044,60,85,102.0,-4,5,-1,82
5.152,60,85,102.0,-4,5,-1,82
5.259,60,84,100.0,-4,5,-2,82
5.363,60,84,100.0,-4,5,-2,82
5.472,60,83,105.0,-4,5,-2,82
5.574,60,83,102.0,-4,5,-1,82
5.680,60,82,101.000000000002,-4,5,-1,82
5.793,60,82,101.000000000002,-4,5,-1,82
5.904,60,82,99.0,-4,5,-1,82
6.016,60,83,97.0,-4,4,-2,82
6.128,60,83,97.0,-4,4,-2,82
6.239,60,80,94.0,-4,4,-2,82
6.350,60,80,94.0,-4,4,-2,82
6.461,60,81,95.000000000002,-4,4,-2,82
6.572,60,80,94.0,-4,4,-2,82
6.682,60,80,102.0,-4,4,-2,82
6.793,60,80,102.0,-4,4,-2,82
6.902,60,80,93.0,-4,4,-2,82
7.014,60,80,99.0,-4,4,-1,82
7.124,60,79,100.0,-4,4,-2,82
7.235,60,79,93.0,-4,4,-2,82
7.345,60,79,95.000000000002,-4,4,-1,82
7.455,60,79,90.0,-4,5,-2,82
7.561,60,79,90.999999999998,-4,5,-1,82
7.663,60,80,90.999999999998,-4,5,-2,82
7.774,60,79,93.0,-4,5,-2,82
7.885,60,78,86.0,-4,5,-2,82
7.995,60,78,80.0,-4,5,-2,82
8.105,60,79,84.0,-4,5,-1,82
8.216,60,78,87.0,-4,5,-1,82
8.327,60,79,87.0,-3,5,-1,82
8.433,60,78,80.0,-3,5,-1,82
8.553,60,78,78.0,-4,5,-1,82
8.663,60,80,81.999999999998,-4,5,-1,82
8.773,60,78,80.0,-4,5,-1,82
8.884,60,79,84.0,-4,5,-1,82
8.995,60,79,83.0,-4,5,-1,82
9.105,60,79,86.0,-4,5,-1,82
9.216,60,80,78.0,-4,5,-1,82
9.329,60,79,83.0,-4,5,-1,82
9.438,60,80,78.0,-3,5,-1,82
9.552,60,80,72.0,-4,5,-1,82
9.660,60,80,80.0,-4,5,-1,82
9.771,60,82,78.0,-4,5,-1,82
9.882,60,81,73.000000000002,-4,5,-1,82
9.994,60,82,80.0,-4,5,-1,82
10.106,60,84,84.999999999998,-4,5,-1,82
10.217,60,84,81.999999999998,-4,5,-1,82
10.328,60,84,86.0,-4,5,-1,82
10.438,60,84,87.999999999998,-4,5,-1,82
10.543,60,84,87.999999999998,-4,5,-1,82
10.649,60,83,89.0,-4,5,-1,82
10.758,60,83,80.0,-4,5,-1,82
10.861,60,84,77.0,-4,5,-1,82
10.968,60,84,79.000000000002,-4,5,-1,82
11.081,60,83,80.0,-4,5,-1,82
11.190,60,82,81.999999999998,-4,5,-1,82
11.299,60,81,80.0,-4,4,-1,82
11.408,60,82,75.0,-4,4,-1,82
11.520,60,81,81.999999999998,-4,4,-1,82
11.631,60,81,78.0,-4,5,-1,82
11.743,60,82,81.999999999998,-4,4,-1,82
11.849,60,82,83.0,-4,4,-1,82
11.960,60,82,79.000000000002,-4,5,-1,82
12.062,60,83,71.0,-4,4,-1,82
12.175,60,82,75.0,-4,4,-1,82
12.279,60,84,81.0,-4,4,-1,82
12.390,60,84,79.000000000002,-4,4,-1,82
12.500,60,83,76.000000000002,-4,4,0,82
12.611,60,85,89.0,-4,4,-1,82
12.722,60,85,84.0,-4,4,-1,82
12.828,60,85,77.0,-4,4,-1,82
12.932,60,85,78.0,-4,4,-2,82
13.044,60,85,80.0,-4,4,-2,82
13.155,60,84,84.999999999998,-3,4,-1,82
13.267,60,84,84.0,-3,4,-1,82
13.378,60,83,84.0,-3,4,0,82
13.490,60,84,80.0,-3,4,-1,82
13.603,60,84,79.000000000002,-3,4,-1,82
13.715,60,83,81.0,-3,4,-1,82
13.817,60,82,79.000000000002,-3,4,0,82
13.929,60,81,81.999999999998,-4,5,0,82
14.041,60,82,84.0,-4,5,0,82
14.152,60,82,80.0,-4,5,0,82
14.265,60,81,80.0,-4,5,-1,82
14.377,60,81,90.0,-4,5,-1,82
14.483,60,81,72.0,-4,4,-1,82
14.595,60,82,84.999999999998,-4,4,-1,82
14.698,60,82,84.999999999998,-4,4,-1,82
14.811,60,82,83.0,-4,4,-1,82
14.922,60,82,83.0,-4,4,-2,82
15.035,60,82,83.0,-4,4,-2,82
15.146,60,82,74.0,-4,4,-1,82
15.258,60,83,80.0,-4,4,-1,82
15.370,60,83,80.0,-4,4,-1,82
15.481,60,84,81.0,-4,4,-1,82
15.585,60,82,87.999999999998,-4,4,-1,82
15.697,60,84,81.0,-3,4,-1,82
15.801,60,84,84.999999999998,-3,5,-1,82
15.913,60,85,87.999999999998,-3,5,-1,82
16.018,60,85,87.999999999998,-3,5,-1,82
16.128,60,82,79.000000000002,-4,5,0,82
16.239,60,82,79.000000000002,-4,5,0,82
16.351,60,82,79.000000000002,-4,5,0,82
16.464,60,84,87.0,-4,5,0,82
