frame_idx,t_rel
0,0.337
1,0.362
2,0.384
3,0.397
4,0.413
5,0.427
6,0.445
7,0.462
8,0.471
9,0.495
10,0.505
11,0.520
12,0.535
13,0.556
14,0.772
15,0.794
16,0.821
17,0.841
18,0.857
19,0.869
20,0.969
21,0.978
22,1.080
23,1.095
24,1.113
25,1.179
26,1.213
27,1.274
28,1.307
29,1.377
30,1.400
31,1.475
32,1.491
33,1.593
34,1.698
35,1.712
36,1.729
37,1.761
38,2.008
39,2.021
40,2.051
41,2.062
42,2.090
43,2.184
44,2.209
45,2.228
46,2.391
47,2.424
48,2.435
49,2.471
50,2.514
51,2.703
52,2.719
53,2.732
54,2.745
55,2.759
56,2.927
57,2.942
58,2.960
59,2.975
60,2.987
61,3.001
62,3.114
63,3.128
64,3.144
65,3.215
66,3.226
67,3.238
68,3.498
69,3.514
70,3.533
71,3.544
72,3.582
73,3.589
74,3.629
75,3.657
76,3.852
77,3.869
78,3.894
79,4.137
80,4.157
81,4.168
82,4.185
83,4.205
84,4.214
85,4.230
86,4.642
87,4.671
88,4.681
89,4.715
90,4.742
91,4.759
92,4.955
93,4.971
94,4.981
95,4.999
96,5.010
97,5.030
98,5.061
99,5.291
100,5.386
101,5.395
102,5.415
103,5.433
104,5.461
105,5.483
106,5.495
107,5.509
108,5.557
109,5.575
110,5.625
111,5.632
112,5.883
113,5.899
114,5.914
115,5.930
116,5.941
117,5.978
118,5.990
119,6.087
120,6.954
121,6.969
122,6.981
123,7.002
124,7.031
125,7.047
126,7.108
127,7.124
128,7.337
129,7.345
130,7.625
131,7.637
132,7.645
133,7.729
134,7.743
135,7.761
136,7.781
137,7.949
138,7.973
139,7.990
140,8.019
141,8.033
142,8.148
143,8.164
144,8.180
145,8.230
146,8.240
147,8.338
148,8.356
149,8.449
150,8.466
151,8.485
152,8.552
153,8.576
154,10.661
155,10.689
156,10.701
157,11.028
158,11.039
159,11.058
160,11.075
161,11.088
162,11.102
163,11.327
164,11.348
165,11.363
166,11.375
167,11.406
168,11.510
169,11.537
170,11.617
171,11.644
172,11.713
173,11.741
174,11.825
175,11.837
176,11.923
177,11.932
178,12.128
179,12.139
180,12.155
181,12.242
182,12.255
183,12.268
184,12.336
185,12.368
186,12.543
187,12.558
188,12.572
189,12.635
190,12.867
191,12.896
192,12.907
193,12.939
194,12.956
195,13.034
196,13.066
197,13.082
198,13.147
199,13.161
200,13.258
201,13.369
202,13.391
203,13.458
204,13.467
205,13.564
206,13.578
207,13.773
208,13.789
209,13.803
210,13.817
211,13.833
212,13.866
213,13.968
214,13.982
215,13.996
216,14.073
217,14.174
218,14.185
219,14.285
220,14.394
221,14.407
222,14.474
223,14.495
224,14.583
225,14.607
226,14.622
227,14.692
228,14.712
229,14.788
230,14.808
231,14.885
232,14.904
233,14.916
234,14.995
235,15.010
236,15.091
237,15.124
238,15.211
239,15.291
240,15.308
241,15.317
242,15.415
243,15.425
244,15.441
245,15.498
246,15.513
247,15.615
248,15.627
249,15.645
250,15.696
251,15.711
252,15.728
253,15.811
254,15.840
255,15.918
256,16.014
257,16.029
