frame_idx,t_rel
0,0.272
1,0.313
2,0.334
3,0.515
4,0.535
5,0.546
6,0.563
7,0.610
8,0.722
9,0.738
10,0.838
11,0.850
12,0.949
13,0.966
14,1.019
15,1.049
16,1.133
17,1.148
18,1.232
19,1.331
20,1.356
21,1.432
22,1.449
23,1.530
24,1.553
25,1.641
26,1.666
27,1.749
28,1.778
29,1.842
30,1.872
31,2.050
32,2.079
33,2.141
34,2.158
35,2.176
36,2.256
37,2.272
38,2.366
39,2.461
40,2.478
41,7.760
42,7.810
43,7.890
44,7.926
45,7.955
46,7.974
47,8.003
48,8.037
49,8.097
50,8.174
51,8.225
52,8.271
53,8.290
54,8.308
55,8.346
56,8.416
57,8.470
58,8.496
59,8.537
60,8.558
61,8.575
62,8.610
63,8.642
64,8.684
65,8.708
66,8.719
67,8.798
68,8.815
69,8.891
70,8.905
71,8.954
72,9.015
73,9.085
74,9.094
75,9.110
76,9.142
77,9.227
78,9.269
79,9.305
80,9.320
81,9.335
82,9.399
83,9.409
84,9.447
85,9.546
86,9.557
87,9.574
88,9.607
89,9.636
90,9.733
91,9.776
92,9.846
93,9.874
94,9.904
95,9.923
96,9.954
97,9.972
98,10.034
99,10.050
100,10.098
101,10.116
102,10.143
103,10.159
104,10.223
105,10.242
106,10.270
107,10.355
108,10.367
109,10.386
110,10.432
111,10.464
112,10.484
113,10.539
114,10.559
115,10.618
116,10.635
117,10.653
118,10.725
119,10.783
120,10.818
121,10.853
122,10.869
123,10.935
124,10.952
125,10.977
126,11.070
127,11.089
128,11.106
129,11.172
130,11.231
131,11.250
132,11.269
133,11.337
134,11.353
135,11.381
136,11.397
137,11.465
138,11.493
139,11.541
140,11.573
141,11.605
142,11.668
143,11.722
144,11.736
145,11.797
146,11.809
147,11.839
148,11.888
149,11.901
150,11.966
151,11.983
152,12.002
153,12.054
154,12.087
155,12.117
156,12.151
157,12.182
158,12.214
159,12.297
160,12.344
161,12.384
162,12.430
163,12.461
164,12.531
165,12.579
166,12.615
167,12.659
168,12.706
169,12.757
170,12.797
171,12.830
172,12.865
173,12.897
174,12.950
175,13.001
176,13.044
177,13.076
178,13.123
179,13.155
180,13.187
181,13.253
182,13.283
183,13.342
184,13.394
185,13.442
186,13.476
187,13.522
188,13.554
189,13.607
190,13.649
191,13.697
192,13.736
193,16.589
194,16.617
195,16.631
196,16.650
197,16.681
198,16.714
199,16.747
200,16.775
201,16.810
202,16.854
203,16.872
204,16.901
205,16.979
206,16.999
207,17.011
208,17.046
209,17.138
210,17.155
211,17.186
212,17.202
213,17.234
214,17.301
215,17.364
216,17.380
217,17.415
218,17.447
219,17.496
220,17.509
221,17.587
222,17.606
223,17.634
224,17.683
225,17.734
226,17.779
227,17.811
228,17.896
229,17.911
230,17.940
231,17.972
232,18.036
233,18.052
234,18.086
235,18.131
236,18.145
237,18.216
238,18.227
239,18.239
240,18.276
241,18.327
242,18.342
243,18.392
244,18.398
245,18.436
246,18.534
247,18.544
248,18.580
249,18.631
250,18.645
251,18.663
252,18.710
253,18.723
254,18.785
255,18.796
256,18.837
257,18.906
258,18.930
259,18.947
260,19.030
261,19.038
262,19.073
263,19.105
264,19.158
265,19.202
266,19.249
267,19.281
268,19.329
269,19.344
270,19.382
271,19.409
272,19.460
273,19.481
274,19.533
275,19.546
276,19.577
277,19.608
278,19.645
279,19.677
280,19.744
281,19.778
282,19.826
283,19.839
284,19.876
285,19.904
286,19.956
287,19.970
288,20.019
289,20.069
290,20.083
291,20.149
292,20.157
293,20.195
294,20.254
295,20.285
296,20.389
297,20.402
298,20.434
299,20.454
300,20.487
301,20.550
302,20.562
303,20.579
304,20.609
305,20.692
306,20.717
307,20.817
308,20.841
309,20.898
310,20.958
311,20.971
312,21.015
313,21.048
314,21.081
315,21.107
316,21.167
317,21.182
318,21.214
319,21.264
320,21.281
321,21.303
322,21.382
323,21.393
324,21.415
325,21.448
326,21.502
327,21.552
328,21.572
329,21.619
330,21.663
331,21.711
332,21.807
333,21.855
334,21.918
335,21.987
336,21.998
337,22.010
338,22.048
339,22.115
340,22.125
341,22.176
342,22.187
343,22.225
344,22.236
345,22.316
346,22.332
347,22.380
348,22.413
349,22.445
350,22.508
351,22.526
352,22.540
353,22.635
354,22.684
355,22.769
356,22.778
357,22.812
358,22.848
359,22.878
360,22.924
361,22.943
362,22.989
363,23.006
364,23.044
365,23.147
366,23.181
367,23.260
368,23.273
369,23.326
370,23.353
371,23.387
372,23.421
373,23.454
374,23.515
375,23.546
376,23.580
377,23.645
378,23.660
379,23.674
380,23.706
381,23.723
382,23.785
383,23.820
384,23.833
385,23.865
386,23.965
387,23.977
388,24.010
389,24.076
390,24.090
391,24.142
392,24.154
393,24.171
394,24.205
395,24.285
396,24.314
397,24.382
398,24.422
399,24.474
400,24.493
401,24.546
402,24.557
403,24.578
404,24.606
405,24.655
406,24.670
407,24.701
408,24.720
409,24.798
410,24.809
411,24.848
412,24.864
413,24.902
414,24.966
415,25.001
416,25.089
417,25.101
418,25.137
419,25.202
420,25.214
421,25.247
422,25.266
423,25.302
424,25.374
425,25.412
426,25.488
427,25.498
428,25.521
429,25.533
430,25.614
431,25.640
432,25.719
433,25.733
434,25.810
435,25.844
436,25.906
437,25.921
438,25.973
439,26.003
440,26.033
441,26.117
442,26.165
443,26.181
444,26.211
445,26.309
446,26.339
447,26.436
448,26.480
449,26.532
450,26.543
451,26.624
452,26.691
453,26.704
454,26.721
455,26.815
456,26.831
457,26.913
458,26.932
459,26.944
460,26.978
461,27.042
462,27.055
463,27.108
464,27.126
465,27.135
466,27.170
467,27.217
468,27.235
469,27.280
470,27.311
471,27.343
472,27.409
473,27.423
474,27.438
475,27.475
476,27.502
477,27.555
478,27.615
479,27.635
480,27.647
481,27.679
482,27.750
483,27.780
484,27.809
485,27.860
486,27.872
487,27.936
488,27.952
489,28.000
490,28.016
491,28.063
492,28.084
493,28.182
494,28.193
495,28.243
496,28.272
497,28.303
498,28.375
499,28.398
500,28.430
501,28.478
502,28.510
503,28.546
504,28.575
505,28.611
506,28.657
507,28.691
508,28.720
509,28.787
510,28.834
511,28.866
512,28.879
513,28.909
514,28.961
515,28.974
516,29.022
517,29.105
518,29.118
519,29.170
520,29.181
521,29.214
522,29.246
523,29.310
524,29.361
525,29.490
526,29.521
527,29.617
528,29.695
529,29.725
530,29.825
531,29.839
532,29.902
533,29.912
534,29.932
535,30.013
536,30.029
537,30.129
538,30.141
539,30.177
540,30.205
541,30.323
542,30.332
543,30.385
544,30.432
545,30.445
546,30.509
547,30.573
548,30.588
549,30.605
550,30.637
551,30.716
552,30.780
553,30.816
554,30.828
555,30.876
556,31.238
557,31.261
558,31.279
559,31.308
560,31.340
561,31.420
562,31.437
563,31.453
564,31.486
565,31.502
566,31.552
567,31.649
568,31.664
569,31.679
570,31.758
571,31.788
572,31.807
573,31.851
574,31.870
575,31.932
576,31.949
577,31.999
578,32.015
579,32.071
580,32.152
581,32.167
582,32.176
583,32.234
584,32.251
585,32.267
586,32.318
587,32.372
588,32.384
589,32.417
590,32.484
591,32.537
592,32.569
593,32.604
594,32.669
595,32.683
596,32.714
597,32.730
598,32.795
599,32.809
600,32.841
601,32.878
602,32.959
603,32.968
604,33.017
605,33.104
606,33.130
607,33.146
608,33.180
609,33.233
610,33.275
611,33.294
612,33.309
613,33.340
614,33.371
615,33.406
616,33.468
617,33.485
618,33.534
619,33.548
620,33.584
621,33.599
622,33.666
623,33.696
624,33.710
625,33.728
626,33.841
627,33.852
628,33.904
629,34.003
630,34.011
631,34.043
632,34.106
633,34.126
634,34.175
635,34.189
636,34.203
637,34.235
638,34.300
639,34.319
640,34.335
641,34.364
642,34.395
643,34.489
644,34.502
645,34.516
646,34.553
647,34.564
648,34.627
649,34.681
650,34.716
651,34.831
652,34.845
653,34.927
654,34.938
655,34.991
656,35.006
657,35.036
658,35.071
659,35.136
660,35.239
661,35.248
662,35.267
663,35.346
664,35.442
665,35.553
666,35.570
667,35.618
668,35.633
669,35.650
670,35.669
671,35.734
672,35.748
673,35.765
674,35.801
675,35.835
676,35.931
677,35.956
678,35.970
679,36.049
680,36.065
681,36.075
682,36.116
683,36.157
684,36.186
685,36.232
686,36.264
687,36.319
688,36.356
689,36.455
690,36.468
691,36.522
692,36.540
693,36.570
694,36.664
695,36.679
696,36.708
697,36.722
698,36.803
699,36.823
700,36.869
701,36.885
702,36.916
703,36.980
704,37.012
705,37.068
706,37.087
707,37.169
708,37.197
709,37.219
710,37.287
711,37.305
712,37.332
713,37.372
714,37.401
715,37.489
716,37.499
717,37.565
718,38.357
719,38.380
720,38.408
721,38.494
722,38.503
723,38.523
724,38.556
725,38.580
726,38.603
727,38.670
728,38.716
729,38.794
730,38.858
731,38.875
732,38.924
733,38.982
734,39.002
735,39.016
736,39.049
737,39.105
738,39.124
739,39.183
740,39.216
741,39.233
742,39.306
743,39.356
744,39.392
745,39.424
746,39.449
747,39.465
748,39.540
749,39.556
750,39.581
751,39.655
752,39.710
753,39.732
754,39.772
755,39.822
756,39.856
757,39.888
758,39.907
759,39.939
760,39.974
761,40.003
762,40.041
763,40.106
764,40.139
765,40.225
766,40.242
767,40.275
768,40.341
769,40.383
770,40.466
771,40.506
772,40.555
773,40.614
774,40.633
775,40.650
776,40.674
777,40.734
778,40.750
779,40.774
780,40.833
781,40.848
782,40.872
783,40.908
784,40.966
785,40.983
786,41.015
787,41.085
788,41.139
789,41.154
790,41.181
791,41.243
792,41.260
793,41.285
794,41.306
795,41.352
796,41.373
797,41.485
798,41.501
799,41.516
800,41.540
801,41.564
802,41.599
803,41.657
804,41.676
805,41.705
806,41.716
807,41.766
808,41.820
809,41.846
810,41.885
811,41.934
812,41.998
813,42.094
814,42.109
815,42.190
816,42.211
817,42.238
818,42.290
819,42.301
820,42.384
821,42.419
822,42.435
823,42.494
824,42.511
825,42.562
826,42.638
827,42.658
828,42.673
829,42.702
830,42.720
831,42.785
832,42.814
833,42.845
834,42.877
835,42.908
836,42.940
837,43.004
838,43.019
839,43.122
840,43.135
841,43.200
842,43.212
843,43.261
844,43.324
845,43.338
846,43.388
847,43.408
848,43.456
849,43.463
850,43.536
851,43.578
852,43.641
853,43.675
854,43.705
855,43.767
856,43.802
857,43.818
858,43.847
859,43.914
860,43.944
861,44.042
862,44.056
863,44.069
864,44.169
865,44.216
866,44.243
867,44.307
868,44.355
869,44.612
870,44.630
871,44.644
872,44.706
873,44.770
874,44.781
875,44.816
876,44.863
877,44.939
878,44.954
879,44.970
880,45.007
881,45.067
882,45.134
883,45.144
884,45.166
885,45.208
886,45.272
887,45.291
888,45.323
889,45.350
890,45.402
891,45.461
892,45.480
893,45.527
894,45.543
895,45.586
896,45.649
897,45.671
898,45.707
899,45.723
900,45.811
901,45.841
902,45.872
903,45.954
904,45.968
905,46.032
906,46.097
907,46.112
908,46.147
909,46.194
910,46.210
911,46.241
912,46.274
913,46.334
914,46.349
915,46.381
916,46.416
917,46.461
918,46.478
919,46.512
920,46.557
921,46.588
922,46.606
923,46.641
924,46.701
925,46.721
926,46.781
927,46.802
928,46.845
929,46.908
930,46.926
931,46.940
932,46.972
933,47.003
934,47.120
935,47.132
936,47.148
937,47.164
938,47.229
939,47.324
940,47.341
941,47.420
942,47.438
943,47.451
944,47.467
945,47.515
946,47.547
947,47.563
948,47.611
949,47.643
950,47.700
951,47.716
952,47.734
953,47.827
954,47.849
955,47.908
956,47.941
957,47.966
958,48.016
959,48.032
960,48.067
961,48.117
962,48.134
963,48.176
964,48.251
965,48.269
966,48.342
967,48.359
968,48.399
969,48.413
970,48.448
971,48.481
972,48.539
973,48.568
974,48.651
975,48.704
976,48.720
977,48.781
978,48.821
979,48.837
980,48.882
981,48.918
982,49.029
983,49.042
984,49.074
985,49.140
986,49.153
987,49.202
988,49.218
989,49.234
990,51.946
991,51.965
992,52.029
993,52.077
994,52.127
995,52.141
996,52.205
997,52.222
998,52.237
999,52.268
1000,52.335
1001,52.401
1002,52.445
1003,52.541
1004,52.589
1005,52.605
1006,52.637
1007,52.717
1008,52.753
1009,52.766
1010,52.835
1011,52.861
1012,52.978
1013,52.992
1014,53.005
1015,53.036
1016,53.090
1017,53.100
1018,53.149
1019,53.168
1020,53.216
1021,53.231
1022,53.276
1023,53.303
1024,53.368
1025,53.405
1026,53.431
1027,53.464
1028,53.533
1029,53.547
1030,53.561
1031,53.607
1032,53.655
1033,53.671
1034,53.703
1035,53.719
1036,53.788
1037,53.884
1038,53.915
1039,54.023
1040,54.087
1041,54.123
1042,54.139
1043,54.171
1044,54.200
1045,54.248
1046,54.280
1047,54.328
1048,54.376
1049,54.457
1050,54.472
1051,54.534
1052,54.550
1053,54.566
1054,54.598
1055,54.646
1056,54.664
1057,54.694
1058,54.709
1059,54.776
1060,54.810
1061,54.838
1062,54.890
1063,54.903
1064,54.954
1065,54.981
1066,55.013
1067,55.049
1068,55.111
1069,55.161
1070,55.172
1071,55.206
1072,55.322
1073,55.336
1074,55.415
1075,55.475
1076,55.494
1077,55.507
1078,55.624
1079,55.651
1080,55.670
1081,55.704
1082,55.718
1083,55.842
1084,55.862
1085,55.874
1086,55.907
1087,56.007
1088,56.019
1089,56.038
1090,56.117
1091,56.128
1092,56.179
1093,56.224
1094,56.240
1095,56.304
1096,56.335
1097,56.370
1098,56.431
1099,56.510
1100,56.546
1101,56.579
1102,56.637
1103,56.691
1104,56.702
1105,56.720
1106,56.835
1107,56.849
1108,56.862
1109,56.872
1110,56.930
1111,56.941
1112,56.989
1113,57.009
1114,57.053
1115,57.117
1116,57.135
1117,57.165
1118,57.198
1119,57.249
1120,57.325
1121,57.341
1122,57.373
1123,57.435
1124,57.505
1125,57.595
1126,57.647
1127,57.676
1128,57.711
1129,57.720
1130,57.775
1131,57.835
1132,57.867
1133,57.947
1134,57.962
1135,58.011
1136,58.059
1137,58.079
1138,58.109
1139,58.139
1140,58.206
1141,58.282
1142,58.334
1143,58.378
1144,58.399
1145,58.427
1146,60.885
1147,60.948
1148,60.971
1149,60.995
1150,61.048
1151,61.112
1152,61.125
1153,61.139
1154,61.273
1155,61.347
1156,61.412
1157,61.432
1158,61.446
1159,61.479
1160,61.544
1161,61.558
1162,61.576
1163,61.602
1164,61.650
1165,61.669
1166,61.729
1167,61.780
1168,61.859
1169,61.875
1170,61.903
1171,61.970
1172,62.029
1173,62.044
1174,62.096
1175,62.107
1176,62.143
1177,62.174
1178,62.205
1179,62.286
1180,62.301
1181,62.349
1182,62.381
1183,62.409
1184,62.477
1185,62.541
1186,62.570
1187,62.669
1188,62.685
1189,62.715
1190,62.875
1191,62.889
1192,62.903
1193,62.953
1194,62.967
1195,63.046
1196,63.077
1197,63.113
1198,63.195
1199,63.206
1200,63.274
1201,63.336
1202,63.399
1203,63.411
1204,63.448
1205,63.492
1206,63.510
1207,63.573
1208,63.616
1209,63.686
1210,63.700
1211,63.716
1212,63.732
1213,63.819
1214,63.852
1215,63.897
1216,63.905
1217,63.992
1218,64.008
1219,64.039
1220,64.116
1221,64.166
1222,64.203
1223,64.272
1224,64.288
1225,64.305
1226,64.340
1227,64.368
1228,64.402
1229,64.470
1230,64.506
1231,64.583
1232,64.601
1233,64.644
1234,64.717
1235,64.728
1236,64.764
1237,64.813
1238,64.845
1239,64.895
1240,64.911
1241,64.940
1242,64.989
1243,65.022
1244,65.033
1245,65.069
1246,65.129
1247,65.144
1248,65.195
1249,65.210
1250,65.244
1251,65.334
1252,65.374
1253,65.450
1254,65.530
1255,65.561
1256,65.637
1257,65.689
1258,65.737
1259,65.749
1260,65.769
1261,65.798
1262,65.881
1263,65.962
1264,65.987
1265,66.037
1266,66.054
1267,66.070
1268,66.114
1269,66.162
1270,66.178
1271,66.249
1272,66.272
1273,66.305
1274,66.348
1275,66.373
1276,66.424
1277,66.449
1278,66.473
1279,66.498
1280,66.547
1281,66.573
1282,66.607
1283,66.678
1284,66.710
1285,66.726
1286,66.775
1287,66.806
1288,68.047
1289,68.066
1290,68.134
1291,68.178
1292,68.197
1293,68.246
1294,68.304
1295,68.322
1296,68.385
1297,68.401
1298,68.436
1299,68.500
1300,68.515
1301,68.577
1302,68.593
1303,68.609
1304,68.705
1305,68.720
1306,68.773
1307,68.801
1308,68.896
1309,68.965
1310,68.976
1311,69.012
1312,69.041
1313,69.075
1314,69.124
1315,69.136
1316,69.203
1317,69.232
1318,69.263
1319,69.315
1320,69.359
1321,69.371
1322,69.440
1323,69.505
1324,69.521
1325,69.541
1326,69.569
1327,69.618
1328,69.653
1329,69.700
1330,69.712
1331,69.833
1332,69.848
1333,69.874
1334,69.908
1335,69.922
1336,69.934
1337,69.969
1338,70.003
1339,70.036
1340,70.117
1341,70.127
1342,70.145
1343,70.177
1344,70.193
1345,70.241
1346,70.323
1347,70.339
1348,70.353
1349,70.370
1350,70.439
1351,70.450
1352,70.521
1353,70.528
1354,70.562
1355,70.617
1356,70.657
1357,70.673
1358,70.738
1359,70.759
1360,70.766
1361,70.801
1362,70.881
1363,70.892
1364,70.911
1365,70.944
1366,71.008
1367,71.058
1368,71.075
1369,71.123
1370,71.155
1371,71.199
1372,71.263
1373,71.347
1374,71.394
1375,71.407
1376,71.438
1377,71.472
1378,71.502
1379,71.566
1380,71.582
1381,71.630
1382,71.650
1383,71.702
1384,71.719
1385,71.817
1386,71.839
1387,71.871
1388,71.915
1389,71.966
1390,71.982
1391,72.011
1392,72.076
1393,72.093
1394,72.142
1395,72.158
1396,72.205
1397,72.300
1398,72.373
1399,72.383
1400,72.435
1401,72.482
1402,72.558
1403,72.569
1404,72.616
1405,72.666
1406,72.716
1407,72.800
1408,72.816
1409,72.906
1410,72.952
1411,72.969
1412,73.020
1413,73.032
1414,73.069
1415,73.116
1416,73.228
1417,73.245
1418,73.329
1419,73.338
1420,73.368
1421,73.419
1422,73.447
1423,73.495
1424,73.543
1425,73.612
1426,73.623
1427,73.643
1428,73.673
1429,73.767
1430,73.820
1431,73.835
1432,73.927
1433,73.945
1434,73.975
1435,74.038
1436,74.118
1437,74.134
1438,74.332
1439,74.342
1440,74.358
1441,74.422
1442,74.440
1443,74.482
1444,74.535
1445,74.555
1446,74.567
1447,74.604
1448,74.647
1449,74.666
1450,74.724
1451,74.738
1452,74.766
1453,74.867
1454,74.879
1455,74.927
1456,74.943
1457,74.978
1458,75.061
1459,75.073
1460,75.108
1461,75.168
1462,75.189
1463,75.233
1464,75.250
1465,75.280
1466,75.315
1467,75.379
1468,75.441
1469,75.493
1470,75.500
1471,75.593
1472,75.608
1473,75.688
