frame_idx,t_rel
0,0.267
1,0.291
2,0.309
3,0.340
4,0.364
5,0.391
6,0.417
7,0.435
8,0.448
9,0.465
10,0.476
11,0.500
12,0.516
13,0.528
14,0.630
15,0.643
16,0.737
17,0.752
18,0.820
19,0.833
20,0.932
21,0.942
22,1.028
23,1.039
24,1.236
25,1.252
26,1.262
27,1.444
28,1.458
29,1.471
30,1.490
31,1.662
32,1.749
33,1.861
34,1.889
35,1.950
36,2.048
37,2.061
38,2.082
39,2.260
40,2.273
41,2.285
42,2.465
43,2.493
44,2.509
45,2.520
46,2.541
47,2.577
48,2.879
49,2.890
50,2.908
51,2.945
52,2.972
53,3.076
54,3.089
55,3.186
56,3.200
57,3.213
58,3.265
59,3.276
60,3.483
61,4.320
62,4.431
63,4.443
64,4.510
65,4.609
66,4.622
67,4.717
68,4.730
69,4.742
70,4.816
71,4.829
72,4.842
73,4.925
74,4.959
75,5.021
76,5.035
77,5.050
78,5.115
79,5.134
80,5.227
81,5.242
82,5.278
83,5.475
84,5.595
85,5.611
86,5.636
87,5.756
88,5.771
89,5.834
90,5.849
91,5.973
92,6.001
93,6.035
94,6.068
95,6.151
96,6.168
97,6.249
98,6.349
99,6.359
100,6.372
101,6.462
102,6.477
103,7.789
104,7.885
105,7.904
106,7.917
107,8.001
108,8.094
109,8.111
110,8.205
111,8.306
112,8.321
113,8.433
114,8.626
115,8.642
116,8.669
117,8.705
118,8.817
119,8.829
120,9.123
121,9.138
122,9.168
123,9.244
124,9.280
125,9.296
126,9.308
127,9.531
128,9.553
129,9.580
130,9.596
131,9.609
132,9.646
133,9.854
134,9.882
135,10.068
136,10.095
137,10.116
138,10.141
139,10.253
140,10.269
141,10.459
142,10.557
143,16.231
144,16.245
145,16.286
146,16.320
147,16.338
148,16.385
149,16.424
150,16.487
151,16.514
152,16.606
153,16.631
154,16.649
155,16.693
156,16.705
157,16.770
158,16.788
159,16.809
160,16.866
161,16.907
162,16.956
163,16.973
164,17.025
165,17.084
166,17.126
167,17.208
168,17.313
169,17.340
170,17.371
171,17.413
172,17.474
173,17.508
174,17.538
175,17.591
176,17.626
177,17.657
178,17.716
179,17.777
180,17.814
181,17.890
182,17.904
183,17.953
184,18.038
185,18.091
186,18.143
187,18.157
188,18.200
189,18.216
190,18.254
191,18.309
192,18.323
193,18.457
194,18.552
195,18.586
196,18.609
197,18.641
198,18.732
199,18.755
200,18.788
201,18.825
202,18.854
203,18.894
204,18.908
205,18.948
206,19.021
207,19.053
208,19.125
209,19.141
210,19.187
211,19.221
212,19.262
213,19.278
214,19.317
215,19.338
216,19.390
