t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
0.000,0,10,0.0,0,0,0,87
0.109,0,10,0.0,0,0,0,87
0.221,0,10,-2.0,0,0,0,87
0.325,0,10,-6.0,0,0,0,87
0.436,0,10,-8.0,0,0,0,87
0.549,0,10,-8.0,0,0,0,87
0.660,0,10,-8.0,0,0,0,87
0.773,0,10,-8.0,0,0,0,87
0.877,0,10,-7.0,0,0,0,87
0.990,0,10,0.0,0,0,0,87
1.093,0,10,-3.0,0,0,0,87
1.196,0,10,-3.0,0,0,0,87
1.309,0,10,-8.0,0,0,0,87
1.414,0,10,-4.0,0,0,0,87
1.530,0,10,-5.0,0,0,0,87
1.641,0,10,0.0,0,0,0,87
1.752,0,10,-3.0,0,0,0,87
1.864,0,10,-5.0,0,0,0,87
1.976,0,10,-1.0,0,0,0,87
2.088,0,10,-2.0,0,0,0,87
2.200,0,10,-1.0,0,0,0,87
2.312,0,10,-1.0,0,0,0,87
2.423,0,10,-4.0,0,0,0,87
2.535,0,10,-4.0,0,0,0,87
2.647,0,10,-1.0,0,0,0,87
2.759,0,10,0.0,0,0,0,87
2.871,0,10,-5.0,0,0,0,87
2.983,0,10,-6.0,0,0,0,87
3.095,0,10,-6.0,0,0,0,87
3.206,0,10,-5.0,0,0,0,87
3.318,0,10,-4.0,0,0,0,87
3.430,0,10,-2.0,0,0,0,87
3.542,0,10,0.0,0,0,0,87
3.654,0,10,0.0,0,0,0,87
3.766,0,10,0.0,0,0,0,87
3.877,0,10,-3.0,0,0,0,87
3.989,0,10,1.0,0,0,0,87
4.101,0,10,1.0,0,0,0,87
4.213,0,10,3.0,0,0,0,87
4.324,0,6553,-6.0,0,0,0,87
4.437,0,10,4.0,0,0,0,87
4.549,0,10,1.0,0,0,0,87
4.662,0,10,1.0,0,0,0,87
4.774,0,10,1.0,0,0,0,87
4.884,0,10,-6.0,0,0,0,87
4.996,0,10,-7.0,0,0,0,87
5.099,0,10,-4.0,0,0,0,87
5.209,0,10,-1.0,0,0,0,87
5.314,0,10,-3.0,0,0,0,87
5.425,0,10,-3.0,0,0,0,87
5.537,0,10,-3.0,0,0,0,87
5.645,0,10,-3.0,0,0,0,87
5.758,0,10,-3.0,0,0,0,87
5.862,0,10,-3.0,0,-1,0,87
5.975,0,10,22.0,0,2,-1,87
6.079,10,16,53.0,0,2,0,87
6.190,20,31,72.0,0,1,1,87
6.293,30,41,74.0,0,1,1,87
6.397,30,50,81.0,0,1,2,87
6.502,30,50,81.0,0,1,2,87
6.614,50,65,87.0,0,1,2,87
6.726,50,65,87.0,0,1,2,87
6.838,60,73,89.0,0,1,2,87
6.951,60,73,89.0,0,1,2,87
7.063,60,77,96.0,0,1,2,87
7.175,60,79,103.0,0,1,2,87
7.287,60,79,95.0,0,1,2,87
7.399,70,81,97.0,0,1,2,87
7.510,70,81,97.0,0,1,2,87
7.623,70,81,97.0,0,1,2,87
7.735,70,81,96.0,0,1,2,87
7.846,70,81,99.0,0,1,3,87
7.958,70,80,105.0,0,1,2,87
8.071,70,79,108.0,0,1,2,87
8.184,70,79,108.0,0,1,2,87
8.296,70,79,96.0,0,1,2,87
8.408,70,80,92.0,0,1,2,87
8.521,70,78,95.0,0,2,2,87
8.633,70,78,95.0,0,2,2,87
8.745,70,77,105.0,0,2,2,87
8.858,70,77,100.0,0,1,2,87
8.971,70,77,100.0,0,1,2,87
9.083,70,76,94.0,0,1,2,87
9.197,70,76,94.0,0,1,2,87
9.308,70,77,97.0,0,1,2,87
9.420,70,75,100.0,0,1,2,87
9.532,70,75,100.0,0,1,2,87
9.643,70,77,94.0,0,1,2,87
9.755,70,77,94.0,0,1,2,87
9.867,70,77,93.0,0,1,2,87
9.979,70,77,100.0,0,1,1,87
10.091,70,79,101.0,0,1,1,87
10.202,70,79,109.0,0,1,2,87
10.314,70,79,109.0,0,1,2,87
10.424,70,79,101.0,0,1,2,87
10.536,70,79,97.0,0,1,2,87
10.645,70,79,97.0,0,1,2,87
10.757,70,79,95.0,0,1,2,87
10.868,70,80,97.0,0,2,1,87
10.980,70,80,98.0,0,2,1,87
11.092,70,80,95.0,0,2,1,87
11.202,70,82,97.0,0,2,1,87
11.313,70,82,100.0,0,2,1,87
11.425,70,82,94.0,0,2,1,87
11.538,70,83,98.0,0,2,1,87
11.651,70,83,98.0,0,2,1,87
11.763,70,82,99.0,0,2,1,87
11.875,70,82,102.0,0,2,1,87
11.986,70,81,96.0,0,1,2,87
12.097,70,82,96.0,0,1,2,87
12.209,70,81,100.0,0,1,1,87
12.321,70,80,98.0,0,1,1,87
12.431,70,81,95.0,0,1,1,87
12.542,70,81,95.0,0,1,1,87
12.654,70,80,97.0,0,2,1,87
12.764,70,82,103.0,0,2,1,87
12.877,70,81,99.0,0,2,1,87
12.989,70,81,97.0,0,2,1,87
13.101,70,81,97.0,0,2,1,87
13.213,70,81,99.0,0,2,1,87
13.324,70,82,97.0,0,2,1,87
13.437,70,81,101.0,0,1,1,87
13.549,70,82,98.0,0,1,1,87
13.661,70,82,99.0,0,1,1,87
13.774,70,82,99.0,0,1,1,87
13.886,70,80,101.0,0,1,1,87
13.998,70,80,97.0,0,1,1,87
14.111,70,79,103.0,0,1,0,87
14.223,70,79,105.0,0,0,1,87
14.334,70,82,106.0,0,0,1,87
14.446,70,82,105.0,0,0,1,87
14.557,70,81,102.0,0,0,1,87
14.669,70,82,103.0,0,0,1,87
14.781,70,81,99.0,0,0,1,87
14.892,70,84,96.0,0,0,1,87
15.004,70,82,105.0,0,1,1,87
15.115,70,82,100.0,0,1,1,87
15.227,70,81,101.0,0,1,1,87
15.340,70,82,99.0,0,1,1,87
15.452,70,80,98.0,0,1,1,87
15.564,70,82,98.0,0,0,1,87
15.675,70,81,105.0,0,0,1,87
15.786,70,81,98.0,0,0,0,87
15.897,70,80,99.0,0,0,0,87
16.008,70,80,105.0,0,0,0,87
16.120,70,80,105.0,0,0,0,87
16.232,70,80,95.0,0,0,1,87
16.343,70,79,102.0,0,1,0,87
16.454,70,78,107.0,0,1,0,87
16.566,70,79,103.0,0,1,0,87
16.677,70,79,103.0,0,1,0,87
16.788,70,78,108.0,0,1,0,87
16.900,70,78,103.0,0,1,0,87
17.011,70,77,102.0,0,1,0,87
17.122,70,78,100.0,0,1,0,87
17.232,70,79,99.0,0,1,0,87
17.343,70,78,101.0,0,1,1,87
17.456,70,78,101.0,0,1,1,87
17.568,70,80,104.0,0,2,1,87
17.680,70,80,104.0,0,2,1,87
17.793,70,80,104.0,0,2,1,87
17.904,70,80,110.0,0,1,1,87
18.015,70,81,99.0,0,1,1,87
18.126,70,81,106.0,0,1,0,87
18.238,70,81,106.0,0,1,0,87
18.350,70,82,98.0,0,1,0,87
18.462,70,84,107.0,0,1,0,87
18.573,70,84,107.0,0,1,0,87
18.685,70,82,102.0,0,1,0,87
18.796,70,83,107.0,0,1,0,87
18.907,70,81,107.0,0,1,0,87
19.019,70,82,105.0,0,1,0,87
19.131,70,82,105.0,0,1,0,87
19.241,70,83,99.0,0,0,0,87
19.353,70,81,100.0,0,0,0,87
19.464,70,83,102.0,0,0,0,87
19.575,70,81,103.0,0,0,0,87
19.688,70,81,103.0,0,0,0,87
19.801,70,80,103.0,0,1,0,87
19.911,70,80,103.0,0,1,0,87
20.023,70,81,98.0,0,1,0,87
20.134,70,80,99.0,0,0,0,87
20.245,70,81,102.0,0,0,0,87
20.356,70,81,102.0,0,0,0,87
20.468,70,81,105.0,0,0,0,87
20.580,70,81,105.0,0,0,0,87
20.692,70,81,104.0,0,0,0,87
20.802,70,80,106.0,0,0,0,87
20.914,70,79,98.0,0,1,0,87
21.026,70,78,97.0,0,1,0,87
21.141,70,75,94.0,0,1,0,87
