t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
0.000,0,10,0.0,0,0,0,22
0.101,0,10,-4.0,0,0,0,22
0.221,0,10,-5.000000000002,0,0,0,22
0.326,0,10,-5.000000000002,0,0,0,22
0.434,0,10,2.000000000002,0,0,0,22
0.538,0,10,1.0,0,0,0,22
0.642,0,10,0.0,0,0,0,22
0.746,0,10,0.0,0,0,0,22
0.852,0,10,-5.000000000002,0,0,0,22
0.962,0,10,1.0,0,0,0,22
1.070,0,10,1.0,0,0,0,22
1.183,0,10,-3.0,0,0,0,22
1.285,0,10,-3.0,0,0,0,22
1.389,0,10,-3.0,0,0,0,22
1.503,0,10,1.0,0,0,0,22
1.614,0,10,1.0,0,0,0,22
1.726,0,10,0.0,0,0,0,21
1.830,0,10,-3.0,0,0,0,21
1.941,0,10,-5.000000000002,0,0,0,21
2.051,0,10,-7.0,0,0,0,21
2.162,0,10,-7.0,0,0,0,21
2.274,0,10,1.0,0,0,0,21
2.379,0,10,-3.0,0,0,0,21
2.489,0,10,-2.0,0,0,0,21
2.594,0,10,-2.0,0,0,0,21
2.709,0,10,2.000000000002,0,0,0,21
2.816,0,10,-4.0,0,0,0,21
2.924,0,10,-2.0,0,0,0,21
3.033,0,10,3.0,0,0,0,21
3.135,0,10,3.0,0,0,0,21
3.248,0,10,-3.0,0,0,0,21
3.360,0,10,-3.0,0,0,0,21
3.468,0,10,-0.999999999998,0,0,0,21
3.578,0,10,-0.999999999998,0,0,0,21
3.690,0,10,-0.999999999998,0,0,0,21
3.802,0,10,-0.999999999998,0,0,0,21
3.914,0,10,-0.999999999998,0,0,0,21
4.018,0,10,-0.999999999998,0,0,0,21
4.130,0,10,-0.999999999998,0,0,0,21
4.234,0,10,-0.999999999998,0,-1,0,21
4.337,0,10,-0.999999999998,0,0,0,21
4.448,0,10,-0.999999999998,0,1,0,21
4.552,20,24,47.0,0,0,-2,21
4.659,20,34,52.000000000002,0,0,-2,21
4.762,20,34,52.000000000002,0,0,-2,21
4.864,30,43,66.0,0,0,-3,21
4.976,40,51,66.0,0,0,-2,21
5.088,50,65,78.0,0,0,-2,21
5.200,60,71,81.0,0,-1,-2,21
5.312,60,75,96.0,0,-1,-2,21
5.424,60,76,94.0,0,-1,-2,21
5.536,70,81,94.999999999998,0,-1,-2,21
5.647,70,81,94.999999999998,0,-1,-2,21
5.759,70,81,93.0,0,-1,-2,21
5.871,70,83,99.000000000002,0,-1,-2,21
5.982,70,82,93.0,0,-1,-2,21
6.095,70,81,88.0,0,-1,-2,21
6.206,70,82,93.0,0,-1,-1,21
6.317,70,83,93.0,0,-2,-1,21
6.431,70,83,94.0,0,-2,-1,21
6.543,70,83,85.999999999998,0,-2,-1,21
6.655,70,83,80.000000000002,0,-2,-1,21
