frame_idx,t_rel
0,0.497
1,0.538
2,0.574
3,0.590
4,0.668
5,0.681
6,0.692
7,0.717
8,0.775
9,0.804
10,0.875
11,0.885
12,0.986
13,1.015
14,1.123
15,1.141
16,1.157
17,1.303
18,1.320
19,1.336
20,1.362
21,1.452
22,1.465
23,1.499
24,1.620
25,1.641
26,1.651
27,1.807
28,1.825
29,1.850
30,1.863
31,1.904
32,2.004
33,2.020
34,2.085
35,2.105
36,2.313
37,2.325
38,2.340
39,2.355
40,2.466
41,2.488
42,2.497
43,2.514
44,29.723
45,29.740
46,29.752
47,29.789
48,29.876
49,29.890
50,29.921
51,29.950
52,30.068
53,30.086
54,30.172
55,30.185
56,30.224
57,30.289
58,30.334
59,30.353
60,30.369
61,30.413
62,30.496
63,30.509
64,30.593
65,30.606
66,30.640
67,30.673
68,30.765
69,30.785
70,30.813
71,30.881
72,30.967
73,30.992
74,31.024
75,31.068
76,31.088
77,31.133
78,31.148
79,31.213
80,31.265
81,31.280
82,31.313
83,31.344
84,31.403
85,31.418
86,31.483
87,31.515
88,31.599
89,31.614
90,31.648
91,31.696
92,31.711
93,31.771
94,31.784
95,31.803
96,31.851
97,31.900
98,31.914
99,31.977
100,32.010
101,32.046
102,32.105
103,32.153
104,32.174
105,32.221
106,32.254
107,32.281
108,32.317
109,32.349
110,32.380
111,32.408
112,32.426
113,32.492
114,32.503
115,32.599
116,32.647
117,32.739
118,32.764
119,32.778
120,32.841
121,32.857
122,32.876
123,32.904
124,32.989
125,33.000
126,33.052
127,33.098
128,33.108
129,33.147
130,33.176
131,33.240
132,33.259
133,33.288
134,33.308
135,33.339
136,33.432
137,33.479
138,33.511
139,33.543
140,33.583
141,33.657
142,33.669
143,33.716
144,33.732
145,33.784
146,33.812
147,33.844
148,33.892
149,33.961
150,33.992
151,34.023
152,34.068
153,34.085
154,34.135
155,34.152
156,34.180
157,34.255
158,34.265
159,34.291
160,34.360
161,34.407
162,34.415
163,34.482
164,34.533
165,34.551
166,34.578
167,34.610
168,34.679
169,34.725
170,34.741
171,34.771
172,34.869
173,34.876
174,34.918
175,34.945
176,35.010
177,35.042
178,35.074
179,35.107
180,35.181
181,35.193
182,35.299
183,35.317
184,35.334
185,35.348
186,35.379
187,35.414
188,35.426
189,35.491
190,35.506
191,35.539
192,35.586
193,35.602
194,35.666
195,35.676
196,35.713
197,35.780
198,35.789
199,35.843
200,35.852
201,35.892
202,35.921
203,35.984
204,36.017
205,36.037
206,36.112
207,36.164
208,36.175
209,36.208
210,36.275
211,36.309
212,36.339
213,36.390
214,36.417
215,36.481
216,36.513
217,36.578
218,36.591
219,36.607
220,36.678
221,36.689
222,36.742
223,36.753
224,36.800
225,36.816
226,36.847
227,36.898
228,36.930
229,36.942
230,36.989
231,37.000
232,37.074
233,37.086
234,37.122
235,37.183
236,37.193
237,37.245
238,37.264
239,37.297
240,37.326
241,37.341
242,37.420
243,37.507
244,37.514
245,37.546
246,37.594
247,37.614
248,37.642
249,37.742
250,37.791
251,37.839
252,37.848
253,37.886
254,37.915
255,37.946
256,38.062
257,38.075
258,38.109
259,38.172
260,38.183
261,38.202
262,38.250
263,38.286
264,38.314
265,38.346
266,38.394
267,38.428
268,38.446
269,38.475
270,38.511
271,38.560
272,38.570
273,38.641
274,38.651
275,38.699
276,38.715
277,38.747
278,38.827
279,38.840
280,38.875
281,38.927
282,38.941
283,38.976
284,39.083
285,39.100
286,39.114
287,39.262
288,39.276
289,39.293
290,39.311
291,39.337
292,39.368
293,39.529
294,39.563
295,39.573
296,39.592
297,39.624
298,39.687
299,39.752
300,39.767
301,39.786
302,39.820
303,39.866
304,39.883
305,39.927
306,39.942
307,39.995
308,40.074
309,40.086
310,40.120
311,40.170
312,40.182
313,40.213
314,40.245
315,40.314
316,40.341
317,40.374
318,40.414
319,40.424
320,40.485
321,40.502
322,40.551
323,40.617
324,40.679
325,40.709
326,40.793
327,40.809
328,40.817
329,40.856
330,40.865
331,40.903
332,40.999
333,41.015
334,41.049
335,41.130
336,41.141
337,41.178
338,41.221
339,41.238
340,41.286
341,41.322
342,41.351
343,41.398
344,41.410
345,41.433
346,41.477
347,41.509
348,41.546
349,41.622
350,41.642
351,41.670
352,41.721
353,41.736
354,41.781
355,41.846
356,41.861
357,41.911
358,41.930
359,41.938
360,41.972
361,42.037
362,42.052
363,42.101
364,42.116
365,42.147
366,42.180
367,42.214
368,42.243
369,42.311
370,42.323
371,42.338
372,42.387
373,42.402
374,42.435
375,42.481
376,42.517
377,42.545
378,42.581
379,42.661
380,42.692
381,42.704
382,42.768
383,42.819
384,42.852
385,42.867
386,42.962
387,43.011
388,43.028
389,43.092
390,43.102
391,43.121
392,43.135
393,43.167
394,43.218
395,43.283
396,43.327
397,43.339
398,43.375
399,43.461
400,43.471
401,43.504
402,43.586
403,43.649
404,43.680
405,43.711
406,43.744
407,43.773
408,43.857
409,43.869
410,43.903
411,43.970
412,43.981
413,44.018
414,44.045
415,44.082
416,44.181
417,44.193
418,44.210
419,44.295
420,44.309
421,44.344
422,44.409
423,44.423
424,44.503
425,44.551
426,44.612
427,44.626
428,44.664
429,44.677
430,44.708
431,44.741
432,44.796
433,44.830
