frame_idx,t_rel
0,0.246
1,0.273
2,0.295
3,0.319
4,0.348
5,0.418
6,0.451
7,0.476
8,0.508
9,0.527
10,0.593
11,0.604
12,0.620
13,0.720
14,0.732
15,0.748
16,0.826
17,0.926
18,0.940
19,1.026
20,1.042
21,1.258
22,1.275
23,1.442
24,1.459
25,1.541
26,1.556
27,1.614
28,1.646
29,1.848
30,1.864
31,1.878
32,1.892
33,1.940
34,1.959
35,2.046
36,2.073
37,2.087
38,2.164
39,2.260
40,2.274
41,2.469
42,2.482
43,2.496
44,2.561
45,2.582
46,2.674
47,2.689
48,2.803
49,2.816
50,2.868
51,6.553
52,6.582
53,6.613
54,6.625
55,6.645
56,6.674
57,6.966
58,6.994
59,7.029
60,7.041
61,7.075
62,7.170
63,7.184
64,7.279
65,7.379
66,7.391
67,7.487
68,7.586
69,7.604
70,7.620
71,7.683
72,7.700
73,7.894
74,7.912
75,7.941
76,7.992
77,8.003
78,8.021
79,8.101
80,8.117
81,8.193
82,8.209
83,8.415
84,8.439
85,8.450
86,8.504
87,8.513
88,8.612
89,8.629
90,8.708
91,8.724
92,8.744
93,8.822
94,8.916
95,8.932
96,9.014
97,9.041
98,9.235
99,9.251
100,9.272
101,9.314
102,9.336
103,9.427
104,9.443
105,9.526
106,9.539
107,9.848
108,9.881
109,9.897
110,9.908
111,9.942
112,14.062
113,14.090
114,14.131
115,14.164
116,14.208
117,14.224
118,14.253
119,14.320
120,14.336
121,14.357
122,14.382
123,14.427
124,14.442
125,14.563
126,14.576
127,14.614
128,14.646
129,14.731
130,14.766
131,14.778
132,14.848
133,14.861
134,14.962
135,14.977
136,14.992
137,15.023
138,15.057
139,15.146
140,15.161
141,15.208
142,15.225
143,15.235
144,15.346
145,15.365
146,15.397
147,15.422
148,15.447
149,15.478
150,15.567
151,15.581
152,15.597
153,15.678
154,15.693
155,15.710
156,15.761
157,15.834
158,15.858
159,15.874
160,15.897
161,15.932
162,15.945
163,16.001
164,16.011
165,16.057
166,16.078
167,16.110
168,16.181
169,16.193
170,16.247
171,16.296
172,16.308
173,16.345
174,16.396
175,16.426
176,16.478
177,16.496
178,16.530
179,16.564
180,16.576
181,16.661
182,16.681
183,16.698
184,16.778
185,16.794
186,16.825
187,16.875
188,16.895
189,16.956
190,16.997
191,17.090
192,17.113
193,17.173
194,17.182
195,17.212
196,17.300
197,17.315
198,17.345
199,17.394
200,17.415
201,17.445
202,17.514
203,17.631
204,17.646
205,17.698
206,17.791
207,17.800
208,17.816
209,17.857
210,17.937
211,17.973
212,17.992
213,18.033
214,18.040
215,18.099
216,18.123
217,18.146
218,18.200
219,18.214
220,18.241
221,18.310
222,18.323
223,18.381
224,18.395
225,18.442
226,18.459
227,18.500
228,18.573
229,18.585
230,18.644
231,18.657
232,18.726
233,18.757
234,18.857
235,18.867
236,18.895
237,18.957
238,18.969
239,18.983
240,19.052
241,19.062
242,19.113
243,19.150
244,19.234
245,19.246
246,19.318
247,19.364
248,19.376
249,19.425
250,19.447
251,19.530
252,19.547
253,19.582
254,19.645
255,19.657
256,19.678
257,19.728
258,19.749
259,19.781
260,19.847
261,19.882
262,19.957
263,19.978
264,20.050
265,20.062
266,20.082
267,20.124
268,20.175
269,20.187
270,20.278
271,20.303
272,20.316
273,20.388
274,20.444
275,20.460
276,20.490
277,20.512
278,20.565
279,20.576
280,20.615
281,20.678
282,20.694
283,20.715
284,20.797
285,20.840
286,20.864
287,20.893
288,20.907
289,20.970
290,20.997
291,21.032
292,21.075
293,21.086
294,21.114
295,21.148
296,21.190
297,21.214
298,21.281
299,21.290
300,21.306
301,21.366
302,21.390
303,21.411
304,21.482
305,21.511
306,21.549
307,21.618
308,21.630
309,21.662
310,21.711
311,21.732
312,21.791
313,21.809
314,21.845
315,21.908
316,21.957
317,22.025
318,22.085
319,22.103
320,22.129
321,22.177
322,22.241
323,22.258
324,22.293
325,22.313
326,22.361
327,22.412
328,22.448
329,22.499
330,22.512
331,22.559
332,22.599
333,22.612
334,22.644
335,22.708
336,22.728
337,22.781
338,22.820
339,22.847
340,22.913
341,22.923
342,22.945
343,23.010
344,23.025
345,23.044
346,23.142
347,23.160
348,23.205
349,23.227
350,23.267
351,23.287
352,23.342
353,23.387
354,23.444
355,23.455
356,23.517
357,23.544
358,23.556
359,23.625
360,23.640
361,23.691
362,23.808
363,23.864
364,23.889
365,23.930
366,23.947
367,23.976
368,24.060
369,24.090
370,24.165
371,24.184
372,24.247
373,24.259
374,24.278
375,24.309
376,24.373
377,24.391
378,24.457
379,24.482
380,24.561
381,24.591
382,24.606
383,24.664
384,24.682
385,24.705
386,24.795
387,24.813
388,24.844
389,24.894
390,24.925
391,24.996
392,25.015
393,25.092
394,25.161
395,25.223
396,25.266
397,25.278
398,25.331
399,25.416
400,25.461
401,25.505
402,25.520
403,25.558
404,25.593
405,25.621
406,25.662
407,25.680
408,25.695
409,25.752
410,25.791
411,25.817
412,25.865
413,25.881
414,25.917
415,25.991
416,26.023
417,26.045
418,26.092
419,26.131
420,26.148
421,26.225
422,26.242
423,26.250
424,26.323
425,26.398
426,26.422
427,26.443
428,26.491
429,26.530
430,26.541
431,26.611
432,26.682
433,26.693
434,26.795
435,26.806
436,26.831
437,26.845
438,26.909
439,26.925
440,26.984
441,27.029
442,27.045
443,27.094
444,27.141
445,27.224
446,27.248
447,27.323
448,27.344
449,27.397
450,27.450
451,27.464
452,27.489
453,27.565
454,27.576
455,27.610
456,27.657
457,27.745
458,27.792
459,27.846
460,27.915
461,27.983
462,28.006
463,28.028
464,28.064
465,28.094
466,28.144
467,28.179
468,28.212
469,28.278
470,28.287
471,28.329
472,28.348
473,28.379
474,28.431
475,28.448
476,28.490
477,28.546
478,28.557
479,28.580
480,28.637
481,28.646
482,28.742
483,28.750
484,28.784
485,28.832
486,28.893
487,28.948
488,28.959
489,28.998
490,29.042
491,29.065
492,29.108
493,29.132
494,29.157
495,29.230
496,29.275
497,29.284
498,29.343
499,29.409
500,29.423
501,29.460
502,29.496
503,29.531
504,29.573
505,29.583
506,29.608
507,29.648
508,29.682
509,29.698
510,29.765
511,29.840
512,29.856
513,29.907
514,29.928
515,29.979
516,29.998
517,30.007
518,30.043
519,30.092
520,30.125
521,30.157
522,30.219
523,30.279
524,30.293
525,30.315
526,30.409
527,30.475
528,30.490
529,30.515
530,30.576
531,30.619
532,30.690
533,30.707
534,30.749
535,30.795
536,30.812
537,30.843
538,30.908
539,30.929
540,30.948
541,30.990
542,31.027
543,31.062
544,31.108
545,31.127
546,31.144
547,31.215
548,31.258
549,31.328
550,31.357
551,31.448
552,31.459
553,31.509
554,31.545
555,31.602
556,31.624
557,31.691
558,31.748
559,31.797
560,31.826
561,31.847
562,31.928
563,31.947
564,32.028
565,32.048
566,32.057
567,32.094
568,32.152
569,32.190
570,32.249
571,32.282
572,32.343
573,32.357
574,32.395
575,32.450
576,32.501
577,32.524
578,32.565
579,32.611
580,32.696
581,32.711
582,32.775
583,32.798
584,32.840
585,32.849
586,32.880
587,32.960
588,32.986
589,33.070
590,33.086
591,33.144
592,33.198
593,33.264
594,33.290
595,33.347
596,33.382
597,33.457
598,33.476
599,33.495
600,33.531
601,33.598
602,33.606
603,33.621
604,33.679
605,33.690
606,33.773
607,33.788
608,33.812
609,33.928
610,33.967
611,34.042
612,34.128
613,34.145
614,34.223
615,34.252
616,34.315
617,34.328
618,34.375
619,34.390
620,34.425
621,34.488
622,34.520
623,34.542
624,34.551
625,34.590
626,34.625
627,34.712
628,34.724
629,34.743
630,34.798
631,34.831
632,34.878
633,34.898
634,34.924
635,35.008
636,35.014
637,35.045
638,35.095
639,35.124
640,35.160
641,35.209
642,35.225
643,35.309
644,35.324
645,35.357
646,35.432
647,35.462
648,35.511
649,35.525
650,35.551
651,35.616
652,35.694
653,35.721
654,35.748
655,35.808
656,35.841
657,35.867
658,35.891
659,35.960
660,35.988
661,36.048
662,36.064
663,36.149
664,36.193
665,36.265
666,36.274
667,36.367
668,36.375
669,36.432
670,36.448
671,36.543
672,36.587
673,36.644
674,36.657
675,36.711
676,36.735
677,36.764
678,36.812
679,36.898
680,36.964
681,36.980
682,37.065
683,37.129
684,37.146
685,37.159
686,37.196
687,37.228
688,37.280
689,37.290
690,37.338
691,37.365
692,37.390
693,37.445
694,37.457
695,37.488
696,37.582
697,37.644
698,37.708
699,37.719
700,37.757
701,37.782
702,37.858
703,37.875
704,37.885
705,37.913
706,37.965
707,37.983
708,38.023
709,38.080
710,38.095
711,38.124
712,38.150
713,38.190
714,38.209
715,38.281
716,38.312
717,38.361
718,38.375
719,38.415
720,38.480
721,38.508
722,38.525
723,38.542
724,38.623
725,38.648
726,38.658
727,38.681
728,38.698
729,38.781
730,38.809
731,38.843
732,38.898
733,38.915
734,38.964
735,39.032
736,39.044
737,39.127
738,39.141
739,39.200
740,39.216
741,39.248
742,39.313
743,39.327
744,39.377
745,39.434
746,39.450
747,39.484
748,39.545
749,39.588
750,39.628
751,39.646
752,39.701
753,39.747
754,39.811
755,39.864
756,39.881
757,39.911
758,39.949
759,39.992
760,40.011
761,40.045
762,40.097
763,40.114
764,40.144
765,40.226
766,40.245
767,40.292
768,40.326
769,40.346
770,40.394
771,40.443
772,40.461
773,40.496
774,40.581
775,40.645
776,40.662
777,40.675
778,40.692
779,40.761
780,40.778
781,40.845
782,40.891
783,40.979
784,41.000
785,41.008
786,41.075
787,41.126
788,41.186
789,41.211
790,41.246
791,41.282
792,41.360
793,41.374
794,41.412
795,41.482
796,41.576
797,41.624
798,41.642
799,41.686
800,41.715
801,41.747
802,41.780
803,41.812
804,41.892
805,41.903
806,41.916
807,41.995
808,42.060
809,42.083
810,42.114
811,42.181
812,42.250
813,42.299
814,42.308
815,42.350
816,42.396
817,42.411
818,42.457
819,42.510
820,42.575
821,42.599
822,42.617
823,42.704
824,42.719
825,42.757
826,42.778
827,42.813
828,42.857
829,42.908
830,42.933
831,42.974
832,43.007
833,43.085
834,43.107
835,43.208
836,43.218
837,43.249
838,43.297
839,43.311
840,43.375
841,43.381
842,43.415
843,43.475
844,43.486
845,43.524
846,43.592
847,43.608
848,43.645
849,43.690
850,43.707
851,43.747
852,43.795
853,43.809
854,43.848
855,43.924
856,43.948
857,43.984
858,44.043
859,44.087
860,44.142
861,44.150
862,44.209
863,44.231
864,44.242
865,44.292
866,44.359
867,44.409
868,44.423
869,44.449
870,44.533
871,44.548
872,44.581
873,44.659
874,44.670
875,44.705
876,44.758
877,44.832
878,44.840
879,44.926
880,44.948
881,44.979
882,45.045
883,45.081
884,45.181
885,45.216
886,45.284
887,45.340
888,45.414
889,45.460
890,45.474
891,45.576
892,45.588
893,45.610
894,45.663
895,45.678
896,45.692
897,45.742
898,45.777
899,45.847
900,45.883
901,45.947
902,45.965
903,46.007
904,46.063
905,46.081
906,46.129
907,46.141
908,46.178
909,46.243
910,46.254
911,46.284
912,46.348
913,46.361
914,46.397
915,46.476
916,46.492
917,46.514
918,46.544
919,46.588
920,46.649
921,46.662
922,46.713
923,46.765
924,46.774
925,46.822
926,46.858
927,46.876
928,46.912
929,46.999
930,47.009
931,47.050
932,47.096
933,47.108
934,47.157
935,47.209
936,47.231
937,47.264
938,47.276
939,47.310
940,47.384
941,47.415
942,47.493
943,47.509
944,47.540
945,47.596
946,47.615
947,47.674
948,47.683
949,47.798
950,47.842
951,47.908
952,47.930
953,47.955
954,48.026
955,48.060
956,48.113
957,48.126
958,48.149
959,48.179
960,48.217
961,48.247
962,48.295
963,48.316
964,48.348
965,48.390
966,48.444
967,48.507
968,48.532
969,48.559
970,48.602
971,48.612
972,48.648
973,48.679
974,48.695
975,48.746
976,48.799
977,48.815
978,48.865
979,48.881
980,48.907
981,48.959
982,49.020
983,49.026
984,49.059
985,49.076
986,49.142
987,49.174
988,49.252
989,49.276
990,49.307
991,49.367
992,49.382
993,49.439
994,49.474
995,49.484
996,49.541
997,49.576
998,49.625
999,49.649
1000,49.728
1001,49.743
1002,49.778
1003,49.847
1004,49.858
1005,49.878
1006,49.910
1007,49.962
1008,49.982
1009,50.025
1010,50.087
1011,50.109
1012,50.143
1013,50.183
1014,50.215
1015,50.257
1016,50.297
1017,50.310
1018,50.366
1019,50.400
1020,50.477
1021,50.490
1022,50.535
1023,50.543
1024,50.599
1025,50.608
1026,50.639
1027,50.696
1028,50.779
1029,50.809
1030,50.824
1031,50.880
1032,50.892
1033,50.914
1034,50.948
1035,51.029
1036,51.094
1037,51.114
1038,51.210
1039,51.274
1040,51.295
1041,51.311
1042,51.352
1043,51.376
1044,51.424
1045,51.446
1046,51.480
1047,51.508
1048,51.549
1049,51.590
1050,51.612
1051,51.659
1052,51.682
1053,51.697
1054,51.778
1055,51.829
1056,51.845
1057,51.884
1058,51.915
1059,51.946
1060,52.005
1061,52.019
1062,52.081
1063,52.117
1064,52.197
1065,52.230
1066,52.259
1067,52.308
1068,52.328
1069,52.347
1070,52.459
1071,52.497
1072,52.515
1073,52.550
1074,52.626
1075,52.641
1076,52.695
1077,52.707
1078,52.747
1079,52.784
1080,52.848
1081,52.946
1082,52.967
1083,52.990
1084,53.078
1085,53.094
1086,53.128
1087,53.158
1088,53.190
1089,53.267
1090,53.282
1091,53.362
1092,53.425
1093,53.443
1094,53.478
1095,53.533
1096,53.542
1097,53.592
1098,53.615
1099,53.651
1100,53.714
1101,53.778
1102,53.790
