t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,battery_pct
0.000,0,10,0.0,0,100
0.103,0,10,-1.999999999998,0,100
0.215,0,10,-7.999999999998,0,100
0.318,0,10,-3.0,0,100
0.422,0,10,-3.0,0,100
0.533,0,10,-8.999999999996,0,100
0.645,0,10,-8.999999999996,0,100
0.757,0,10,-8.999999999996,0,100
0.869,0,10,2.000000000002,0,100
0.974,0,10,-0.999999999998,0,100
1.086,0,10,-6.999999999998,0,100
1.188,0,10,-1.999999999998,0,100
1.300,0,10,-3.999999999998,0,100
1.404,0,10,-0.999999999998,0,100
1.517,0,10,-0.999999999998,0,100
1.620,0,10,2.000000000002,0,100
1.722,0,10,2.000000000002,0,100
1.833,0,10,2.000000000002,0,100
1.944,0,10,2.000000000002,0,100
2.056,0,10,1.000000000002,0,100
2.163,0,10,1.000000000002,0,100
2.271,0,10,0.0,0,100
2.375,0,10,0.0,0,100
2.478,0,10,4.000000000002,0,100
2.590,0,10,4.000000000002,0,100
2.691,0,10,4.000000000002,0,100
2.803,0,10,1.000000000002,0,100
2.919,0,10,1.000000000002,0,100
3.029,0,10,4.000000000002,0,100
3.136,0,10,1.000000000002,0,100
3.237,0,10,3.0,0,100
3.351,0,10,3.0,0,100
3.460,0,10,3.0,0,100
3.571,0,10,6.000000000002,0,100
3.685,0,10,2.000000000002,0,100
3.793,0,10,2.000000000002,0,100
3.905,0,10,6.000000000002,0,100
4.017,0,10,6.000000000002,0,100
4.130,0,10,6.000000000002,0,100
4.241,0,10,3.0,0,100
4.356,0,10,3.0,0,100
4.467,0,10,3.0,0,100
4.578,0,10,3.0,0,100
4.691,0,10,8.000000000002,0,100
4.801,0,10,8.000000000002,0,100
4.914,0,10,5.000000000002,0,100
5.024,0,10,8.000000000002,0,100
5.137,0,10,8.000000000002,0,100
5.249,0,10,8.000000000002,0,100
5.362,0,10,8.000000000002,0,100
5.472,0,10,6.000000000002,0,100
5.584,0,10,5.000000000002,0,100
5.697,0,10,5.000000000002,0,100
5.811,0,10,5.000000000002,0,100
5.922,0,10,7.000000000004,0,100
6.034,0,10,7.000000000004,0,100
6.144,0,10,12.000000000002,0,100
6.256,0,10,12.000000000002,0,100
6.369,0,10,12.000000000002,0,100
6.480,0,10,7.000000000004,0,100
6.593,0,10,7.000000000004,0,100
6.704,0,10,6.000000000002,0,100
6.816,0,10,6.000000000002,0,100
6.928,0,10,6.000000000002,0,100
7.038,0,10,13.000000000004,0,100
7.151,0,10,5.000000000002,0,100
7.265,0,10,5.000000000002,0,100
7.373,0,10,10.000000000004,0,100
7.484,0,10,10.000000000004,0,100
7.597,0,10,10.000000000004,0,100
7.708,0,10,8.000000000002,0,100
7.819,0,10,8.000000000002,0,100
7.934,0,10,8.000000000002,0,100
8.044,0,10,17.000000000002,0,100
8.155,0,10,14.000000000002,0,100
8.267,0,10,13.000000000004,0,100
8.379,0,10,11.000000000002,0,100
8.491,0,10,16.000000000004,0,100
8.603,0,10,15.000000000002,0,100
8.715,0,10,16.000000000004,0,100
8.826,0,10,12.000000000002,0,100
8.937,0,10,14.000000000002,0,100
9.049,0,10,12.000000000002,0,100
9.161,0,10,13.000000000004,0,100
9.273,0,10,11.000000000002,0,100
9.386,0,10,11.000000000002,0,100
9.497,0,10,8.000000000002,0,100
9.610,0,10,8.000000000002,0,100
9.721,0,10,9.000000000002,0,100
9.834,0,10,11.000000000002,0,100
9.946,0,10,10.000000000004,0,100
10.058,0,10,11.000000000002,0,100
10.170,0,10,11.000000000002,0,100
10.281,0,10,6.000000000002,0,100
10.393,0,10,6.000000000002,0,100
10.504,0,10,7.000000000004,0,100
10.617,0,10,7.000000000004,0,100
10.728,0,10,7.000000000004,0,100
10.842,0,10,7.000000000004,0,100
10.956,0,10,7.000000000004,0,100
11.066,0,10,8.000000000002,0,100
11.177,0,10,8.000000000002,0,100
11.290,0,10,8.000000000002,0,100
11.400,0,10,6.000000000002,0,100
11.512,0,10,6.000000000002,0,100
11.623,0,10,8.000000000002,0,100
11.735,0,10,7.000000000004,0,100
11.849,0,10,6.000000000002,0,100
11.959,0,10,10.000000000004,0,100
12.071,0,10,10.000000000004,0,100
12.184,0,10,8.000000000002,0,100
12.295,0,10,7.000000000004,0,100
12.406,0,10,10.000000000004,0,100
12.520,0,10,10.000000000004,0,100
12.631,0,10,7.000000000004,0,100
12.742,0,10,7.000000000004,0,100
12.854,0,10,9.000000000002,0,100
12.967,0,10,8.000000000002,0,100
13.078,0,10,11.000000000002,0,100
13.189,0,10,9.000000000002,0,100
13.302,0,10,10.000000000004,0,100
13.414,0,10,7.000000000004,0,100
13.527,0,10,7.000000000004,0,100
13.637,0,10,12.000000000002,0,100
13.751,0,10,12.000000000002,0,100
13.861,0,10,5.000000000002,0,100
