frame_idx,t_rel
0,0.226
1,0.258
2,0.279
3,0.298
4,0.314
5,0.331
6,0.347
7,0.357
8,0.378
9,0.391
10,0.409
11,0.424
12,0.633
13,0.649
14,0.661
15,0.681
16,0.696
17,0.709
18,0.743
19,0.782
20,0.796
21,0.848
22,1.033
23,1.046
24,1.064
25,1.076
26,1.249
27,1.262
28,1.276
29,1.342
30,1.365
31,1.448
32,1.459
33,1.548
34,1.568
35,1.580
36,1.648
37,1.660
38,1.672
39,1.742
40,1.757
41,1.773
42,1.821
43,1.834
44,1.887
45,1.897
46,1.950
47,2.080
48,2.171
49,2.187
50,2.203
51,2.251
52,2.267
53,2.366
54,2.377
55,2.391
56,2.462
57,2.475
58,2.570
59,2.584
60,2.826
61,2.872
62,2.888
63,3.197
64,3.211
65,3.224
66,3.239
67,3.305
68,3.415
69,3.434
70,3.447
71,3.478
72,3.532
73,3.541
74,3.579
75,3.608
76,3.691
77,3.704
78,3.787
79,3.802
80,3.816
81,3.848
82,3.916
83,3.978
84,3.994
85,4.009
86,4.063
87,4.080
88,4.111
89,4.192
90,4.216
91,4.282
92,4.294
93,4.310
94,4.344
95,4.426
96,4.447
97,4.538
98,4.559
99,4.609
100,4.626
101,4.647
102,4.678
103,4.740
104,4.780
105,4.840
106,4.891
107,4.920
108,4.988
109,5.001
110,5.018
111,5.170
112,5.185
113,5.201
114,5.210
115,5.238
116,5.334
117,5.353
118,5.370
119,5.381
120,5.430
121,5.465
122,5.478
123,5.526
124,5.542
125,5.574
126,5.626
127,5.673
128,5.766
129,5.861
130,5.874
131,5.941
132,5.957
133,5.975
134,6.023
135,6.037
136,6.070
137,6.101
138,6.198
139,6.230
140,6.246
141,6.262
142,6.276
143,6.310
144,6.376
145,6.436
146,6.467
147,6.499
148,6.516
149,6.580
150,6.625
151,6.643
152,6.675
153,6.773
154,6.784
155,6.816
156,6.834
157,6.881
158,6.945
159,6.980
160,7.011
161,7.092
162,7.138
163,7.152
164,7.170
165,7.201
166,7.284
167,7.344
168,7.376
169,7.456
170,7.477
171,7.489
172,7.521
173,7.639
174,7.667
175,7.681
176,7.712
177,7.791
178,7.811
179,7.848
180,7.892
181,7.906
182,7.968
183,7.986
184,8.017
185,8.068
186,8.083
187,8.112
188,8.179
189,8.197
190,8.220
191,8.236
192,8.307
193,8.321
194,8.335
195,8.391
196,8.435
197,8.447
198,8.483
199,8.576
200,8.609
201,8.618
202,8.647
203,8.711
204,8.743
205,8.792
206,8.811
207,8.853
208,8.882
209,8.929
210,8.945
211,9.014
212,9.030
213,9.042
214,9.078
215,9.110
216,9.142
217,9.233
218,9.242
219,9.277
220,9.314
221,9.343
222,9.408
223,9.425
224,9.439
225,9.558
226,9.567
227,9.588
228,9.603
229,9.637
230,9.683
231,9.717
232,9.746
233,9.782
234,9.831
235,9.858
236,9.925
237,9.958
238,9.965
239,9.977
240,10.005
241,10.051
242,10.085
243,10.149
244,10.166
245,10.196
246,10.224
247,10.256
248,10.273
249,10.355
250,10.399
251,10.418
252,10.450
253,10.525
254,10.538
255,10.574
256,10.653
257,10.668
258,10.678
259,10.716
260,10.752
261,10.781
262,10.831
263,10.846
264,10.877
265,10.977
266,10.989
267,11.022
268,11.035
269,11.085
270,11.149
271,11.184
272,11.217
273,11.280
274,11.309
275,11.360
276,11.372
277,11.404
278,11.454
279,11.490
280,11.518
281,11.617
282,11.627
283,11.643
284,11.678
285,11.709
286,11.756
287,11.790
288,11.807
289,11.837
290,11.903
291,11.915
292,11.995
293,12.014
294,12.043
295,12.079
296,12.138
297,12.156
298,12.171
299,12.218
300,12.253
301,12.285
302,12.315
303,12.396
304,12.410
305,12.446
306,12.475
307,12.509
308,12.538
309,12.586
310,12.617
311,12.637
312,12.714
313,12.728
314,12.762
315,12.776
316,12.812
317,12.891
318,12.906
319,12.922
320,12.945
321,13.020
322,13.064
323,13.098
324,13.112
325,13.192
326,13.208
327,13.241
328,13.291
329,13.321
330,13.345
331,13.432
332,13.444
333,13.482
334,13.516
335,13.532
336,13.576
337,13.608
338,13.662
339,13.680
340,13.740
341,13.800
342,13.881
343,13.901
344,13.933
345,13.942
346,13.978
347,14.007
348,14.056
349,14.067
350,14.140
351,14.154
352,14.170
353,14.251
354,14.264
355,14.283
356,14.311
357,14.347
358,14.411
359,14.425
360,14.454
361,14.486
362,14.556
363,14.601
364,14.614
365,14.645
366,14.682
367,14.711
368,14.773
369,14.805
370,14.869
371,14.938
372,14.952
373,15.002
374,15.009
375,15.060
376,15.072
377,15.123
378,15.141
379,15.176
380,15.270
381,15.285
382,15.317
383,15.344
384,15.376
385,15.412
386,15.442
387,15.476
388,15.507
389,15.519
390,15.599
391,15.614
392,15.646
393,15.712
394,15.742
395,15.777
396,15.825
397,15.906
398,15.954
399,15.981
400,16.014
401,16.061
402,16.091
403,16.125
404,16.150
405,16.193
406,16.213
407,16.246
408,16.283
409,16.317
410,16.349
411,16.377
412,16.412
413,16.472
414,16.506
415,16.519
416,16.613
417,16.628
418,16.677
419,16.712
420,16.784
421,16.815
422,16.913
423,16.929
424,16.943
425,16.985
426,17.017
