t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
0.000,0,10,0.0,0,0,0,32
0.110,0,10,4.0,0,0,0,32
0.213,0,10,5.0,0,0,0,32
0.328,0,10,6.0,0,0,0,32
0.435,0,10,6.0,0,0,0,32
0.546,0,10,6.0,0,0,0,32
0.648,0,10,10.0,0,0,0,32
0.759,0,10,9.0,0,0,0,32
0.862,0,10,6.0,0,0,0,32
0.974,0,10,7.0,0,0,0,32
1.077,0,10,1.0,0,0,0,32
1.189,0,10,4.0,0,0,0,32
1.302,0,10,4.0,0,0,0,32
1.416,0,10,4.0,0,0,0,32
1.527,0,10,6.0,0,0,0,32
1.639,0,10,8.0,0,0,0,32
1.751,0,10,8.0,0,0,0,32
1.863,0,10,4.0,0,0,0,32
1.977,0,10,8.0,0,0,0,32
2.086,0,10,7.0,0,0,0,32
2.196,0,10,5.0,0,0,0,32
2.298,0,10,5.0,0,0,0,32
2.409,0,10,7.0,0,0,0,32
2.521,0,10,7.0,0,0,0,32
2.632,0,10,7.0,0,0,0,32
2.744,0,10,6.0,0,0,0,32
2.848,0,10,6.0,0,-1,0,32
2.959,0,10,6.0,0,0,0,32
3.063,0,10,6.0,0,0,0,32
3.182,0,10,6.0,0,0,0,32
3.295,10,18,40.0,0,1,0,32
3.398,30,31,61.0,0,1,-1,32
3.498,30,41,70.0,0,1,-1,32
3.612,40,49,76.0,0,1,-1,32
3.721,40,49,76.0,0,1,-1,32
3.833,60,66,96.0,0,1,0,32
3.945,60,69,93.0,0,1,0,32
4.057,60,72,100.0,0,1,0,32
4.169,60,74,100.0,0,1,0,32
4.280,60,74,100.0,0,1,0,32
4.393,70,77,103.0,0,1,0,32
4.505,70,77,103.0,0,1,0,32
4.617,70,77,103.0,0,1,0,32
4.729,70,79,111.0,0,1,0,31
4.841,70,80,113.0,0,1,0,31
4.952,70,80,113.0,0,1,0,31
5.064,70,80,108.0,0,1,0,31
5.176,70,80,112.0,0,1,0,31
5.288,70,81,114.0,0,1,0,31
5.400,70,82,112.0,0,1,0,31
5.512,70,82,112.0,0,1,0,31
5.623,70,82,112.0,0,1,0,31
5.734,70,81,118.0,0,1,0,31
5.845,70,81,118.0,0,1,0,31
5.959,70,81,118.0,0,1,0,31
6.070,70,81,113.0,0,1,0,31
6.179,70,81,113.0,0,1,0,31
6.291,70,81,113.0,0,1,0,31
6.403,70,81,113.0,0,1,0,31
6.515,70,81,110.0,0,0,0,31
6.615,70,81,112.0,0,0,-1,31
6.723,70,80,112.0,0,1,-1,31
6.833,70,81,105.0,0,0,-1,31
6.950,70,81,104.0,0,0,0,31
7.057,70,80,113.0,0,0,-1,31
7.165,70,80,105.0,0,0,0,31
7.274,70,80,114.0,0,0,-1,31
7.382,70,80,110.0,0,0,-1,31
7.488,70,80,105.0,0,1,-1,31
7.599,70,79,108.0,0,0,-1,31
7.715,70,79,107.0,0,0,-1,31
7.823,70,78,110.0,0,0,-1,31
7.937,70,78,110.0,0,0,-1,31
8.049,70,78,110.0,0,0,-1,31
8.161,70,78,110.0,0,0,-1,31
8.273,70,77,111.0,0,0,-1,31
8.382,70,77,107.0,0,0,0,31
8.493,70,76,105.0,0,0,0,31
8.597,70,76,104.0,0,0,-1,31
8.715,70,77,105.0,0,0,-1,31
8.819,70,76,101.0,0,0,-1,31
8.921,70,76,106.0,0,0,-1,31
9.025,70,77,95.0,0,0,-1,31
9.127,70,76,110.0,0,0,-1,31
9.229,70,77,105.0,0,0,-1,31
9.333,70,76,104.0,0,0,-1,31
9.440,70,77,102.0,0,0,-1,31
9.549,70,77,102.0,0,0,-1,31
9.657,70,77,102.0,0,0,-1,31
9.766,70,77,106.0,0,0,-1,31
9.874,70,78,100.0,0,0,-1,31
9.981,70,79,102.0,0,0,-1,31
10.095,70,79,104.0,0,0,-1,31
10.205,70,80,104.0,0,0,0,31
10.307,70,80,107.0,0,0,-1,31
10.416,70,81,106.0,0,1,-1,31
10.525,70,81,106.0,0,1,-1,31
10.629,70,81,105.0,0,1,-1,31
10.738,70,81,110.0,0,0,-1,31
10.840,70,80,110.0,0,0,-1,31
10.942,70,82,108.0,0,0,-1,31
11.044,70,81,107.0,0,0,-1,31
11.151,70,81,107.0,0,0,-1,31
11.259,70,81,114.0,0,0,-1,31
11.366,70,81,110.0,0,0,-1,31
11.476,70,81,109.0,0,0,-1,31
11.583,70,82,111.0,0,0,-1,31
11.688,70,81,112.0,0,0,-1,31
11.794,70,81,106.0,0,0,-1,31
11.900,70,81,105.0,0,0,-1,31
12.008,70,80,114.0,0,0,-1,31
12.115,70,81,111.0,0,0,-1,31
12.223,70,80,108.0,0,0,-1,31
12.331,70,81,114.0,0,0,-2,31
12.438,70,80,103.0,0,0,-2,31
12.543,70,80,108.0,0,0,-1,31
12.658,70,80,112.0,0,0,-1,31
12.770,70,79,107.0,0,0,-1,31
12.883,70,79,107.0,0,0,-1,31
12.990,70,79,115.0,0,1,-1,31
13.099,70,79,103.0,0,1,-1,31
13.214,70,78,106.0,0,1,-1,31
13.321,70,78,111.0,0,1,0,31
13.430,70,78,108.0,0,2,0,31
13.541,70,78,115.0,0,2,0,31
13.643,70,79,102.0,0,2,0,31
13.751,70,78,113.0,0,2,0,31
13.859,70,78,105.0,0,2,0,31
13.982,70,79,103.0,0,2,0,31
14.091,70,79,104.0,0,2,0,31
14.199,70,79,107.0,0,2,0,31
14.316,70,80,108.0,0,2,0,31
14.424,70,80,108.0,0,2,0,31
14.532,70,81,106.0,0,2,0,31
14.643,70,80,107.0,0,1,0,31
14.756,70,80,111.0,0,1,0,31
14.867,70,81,104.0,0,1,0,31
14.983,70,81,103.0,0,1,0,31
15.089,70,80,105.0,0,1,0,31
15.192,70,81,109.0,0,0,0,31
15.299,70,81,109.0,0,0,0,31
15.414,70,80,108.0,0,0,0,31
15.521,70,80,104.0,0,0,0,31
15.637,70,81,107.0,0,0,0,31
15.752,70,81,106.0,0,0,0,31
15.866,70,79,103.0,0,0,0,31
15.969,70,80,106.0,0,0,0,31
16.074,70,82,108.0,0,1,0,31
16.190,70,82,107.0,0,1,0,31
16.297,70,82,110.0,0,1,0,31
16.403,70,82,106.0,0,1,0,31
16.515,70,81,108.0,0,1,0,31
16.615,70,80,113.0,0,1,0,31
16.724,70,81,112.0,0,1,0,31
16.840,70,81,106.0,0,1,0,31
16.954,70,81,103.0,0,1,0,31
17.072,70,81,105.0,0,1,0,31
17.191,70,81,105.0,0,1,0,31
17.301,70,82,111.0,0,1,0,31
17.411,70,81,111.0,0,1,0,31
17.524,70,82,108.0,0,1,0,31
17.624,70,82,109.0,0,1,0,31
17.733,70,83,109.0,0,1,0,31
17.855,70,82,111.0,0,1,0,31
17.957,70,82,111.0,0,1,0,31
18.070,70,83,105.0,0,1,0,31
18.182,70,84,111.0,0,1,0,31
18.291,70,83,108.0,0,1,0,31
18.400,70,84,110.0,0,1,0,31
18.503,70,84,108.0,0,1,0,31
18.607,70,84,112.0,0,1,0,31
18.713,70,83,113.0,0,1,0,31
18.816,70,83,107.0,0,1,0,31
18.923,70,83,107.0,0,1,0,31
19.028,70,83,103.0,0,1,0,31
19.140,70,83,108.0,0,1,0,31
19.249,70,82,110.0,0,1,0,31
19.357,70,82,107.0,0,1,0,31
19.458,70,83,111.0,0,1,0,31
19.567,70,82,112.0,0,1,0,31
19.674,70,82,109.0,0,1,0,31
19.782,70,81,109.0,0,1,0,31
19.890,70,82,111.0,0,1,-1,31
19.995,70,81,109.0,0,1,0,31
20.103,70,81,109.0,0,1,0,31
20.216,70,81,111.0,0,1,0,31
20.322,70,81,112.0,0,1,0,31
20.437,70,81,109.0,0,1,0,31
20.542,70,80,102.0,0,1,0,31
20.648,70,81,106.0,0,1,0,31
20.755,70,81,106.0,0,1,0,31
20.866,70,80,109.0,0,1,0,31
20.981,70,81,109.0,0,1,0,31
21.086,70,81,111.0,0,0,0,31
21.196,70,80,115.0,0,0,0,31
21.299,70,82,109.0,0,0,0,31
21.401,70,83,117.0,0,0,0,31
