frame_idx,t_rel
0,0.241
1,0.278
2,0.301
3,0.328
4,0.354
5,0.386
6,0.410
7,0.426
8,0.460
9,0.618
10,0.635
11,0.649
12,0.665
13,0.684
14,0.717
15,0.829
16,0.853
17,0.936
18,0.951
19,0.964
20,1.033
21,1.256
22,1.274
23,1.302
24,1.313
25,1.329
26,1.346
27,1.363
28,1.392
29,1.447
30,1.479
31,1.498
32,1.512
33,1.550
34,1.653
35,1.663
36,1.746
37,1.759
38,1.776
39,1.870
40,1.973
41,1.987
42,1.997
43,2.017
44,2.033
45,2.061
46,2.156
47,2.173
48,2.223
49,2.275
50,2.284
51,2.299
52,2.316
53,2.347
54,2.525
55,2.540
56,2.550
57,2.778
58,2.796
59,2.813
60,2.839
61,2.871
62,2.886
63,2.919
64,3.014
65,3.036
66,11.934
67,11.968
68,11.982
69,12.042
70,12.063
71,12.090
72,12.171
73,12.206
74,12.249
75,12.281
76,12.359
77,12.380
78,12.429
79,12.487
80,12.503
81,12.550
82,12.567
83,12.603
84,12.630
85,12.685
86,12.716
87,12.727
88,12.763
89,12.791
90,12.822
91,12.903
92,12.956
93,12.984
94,13.020
95,13.079
96,13.115
97,13.191
98,13.227
99,13.255
100,13.319
101,13.339
102,13.351
103,13.369
104,13.485
105,13.501
106,13.525
107,13.556
108,13.605
109,13.635
110,13.671
111,13.684
112,13.719
113,13.803
114,13.828
115,13.848
116,13.859
117,13.913
118,13.928
119,13.993
120,14.039
121,14.123
122,14.152
123,14.248
124,14.260
125,14.296
126,14.357
127,14.388
128,14.449
129,14.471
130,14.521
131,14.545
132,14.559
133,14.621
134,14.637
135,14.647
136,14.682
137,14.739
138,14.762
139,14.799
140,14.869
141,14.880
142,14.912
143,14.963
144,15.030
145,15.044
146,15.054
147,15.081
148,15.172
149,15.187
150,15.219
151,15.265
152,15.291
153,15.343
154,15.370
155,15.434
156,15.466
157,15.550
158,15.599
159,15.626
160,15.674
161,15.706
162,15.765
163,15.781
164,15.818
165,15.909
166,15.935
167,15.976
168,15.993
169,16.046
170,16.055
171,16.088
172,16.168
173,16.187
174,16.216
175,16.284
176,16.294
177,16.394
178,16.425
179,16.573
180,16.590
181,16.613
182,16.649
183,16.730
184,16.771
185,16.803
186,16.816
187,16.886
188,16.901
189,16.950
190,16.962
191,17.035
192,17.050
193,17.074
194,17.093
195,17.128
196,17.223
197,17.236
198,17.272
199,17.304
200,17.314
201,17.395
202,17.415
203,17.428
204,17.461
205,17.608
206,17.630
207,17.651
208,17.662
209,17.716
210,17.732
211,17.843
212,17.873
213,17.907
214,17.940
215,17.953
216,17.984
217,18.018
218,18.078
219,18.092
220,18.128
221,18.155
222,18.235
223,18.303
224,18.350
225,18.382
226,18.429
227,18.536
228,18.551
229,18.606
230,18.617
231,18.653
232,18.713
233,18.729
234,18.759
235,18.777
236,18.858
237,18.875
238,18.910
239,18.937
240,18.968
241,19.017
242,19.048
243,19.085
244,19.161
245,19.213
246,19.226
247,19.283
248,19.345
249,19.395
250,19.442
251,19.520
252,19.568
253,19.638
254,19.700
255,19.760
256,19.808
257,19.872
258,19.939
259,20.002
260,20.050
261,20.095
262,20.159
263,20.231
264,20.291
265,20.350
266,20.414
267,20.451
268,21.236
269,21.262
270,21.309
271,21.328
272,21.372
273,21.423
274,21.499
275,21.514
276,21.555
277,21.600
278,21.618
279,21.700
280,21.713
281,21.744
282,21.822
283,21.835
284,21.880
285,21.930
286,22.014
287,22.047
288,22.129
289,22.202
290,22.230
291,22.263
292,22.319
293,22.346
294,22.379
295,22.405
296,22.432
297,22.472
298,22.502
299,22.519
300,22.549
301,22.641
302,22.653
303,22.746
304,22.762
305,22.846
306,22.870
307,22.887
308,22.950
309,22.997
310,23.029
311,23.051
312,23.120
313,23.162
314,23.212
315,23.269
316,23.314
317,23.362
318,23.427
319,23.479
320,23.532
321,23.588
322,23.639
323,23.687
324,23.735
325,23.782
326,23.844
327,23.881
328,23.948
329,23.996
330,24.046
331,24.095
332,24.146
333,24.195
334,24.240
335,24.296
336,24.346
337,24.402
338,24.446
339,24.534
340,24.579
341,24.631
342,24.679
343,24.730
344,24.780
345,24.831
346,24.874
347,24.925
348,24.963
349,25.015
350,25.062
351,25.112
352,25.153
353,25.212
354,25.251
355,25.347
356,25.401
357,25.433
358,25.529
359,25.580
360,25.615
361,25.672
362,25.713
363,25.763
364,25.801
365,25.834
366,25.882
367,25.921
368,26.002
369,26.053
370,26.112
371,26.163
372,26.217
373,26.263
374,26.297
375,26.346
376,26.380
377,26.429
378,26.468
379,26.514
380,26.563
381,26.598
382,26.670
383,26.711
384,26.750
385,26.796
386,26.848
387,26.896
388,26.930
389,26.987
390,27.029
391,27.063
392,27.114
393,27.157
394,27.192
395,27.263
396,27.297
397,27.340
398,27.397
399,27.447
400,27.486
401,27.529
402,27.597
403,27.630
404,27.695
405,27.737
406,27.788
407,27.836
408,27.894
409,27.942
410,27.986
411,28.036
412,28.085
413,28.136
414,28.190
415,28.239
416,28.296
417,28.346
418,28.396
419,28.443
420,28.502
421,28.555
422,28.606
423,28.638
424,28.718
425,28.763
426,28.806
427,28.855
428,28.929
429,28.979
430,29.029
431,29.077
432,29.142
433,29.195
434,29.238
435,29.303
436,29.335
437,29.402
438,29.457
439,29.495
440,29.559
441,29.607
442,29.658
443,29.708
444,29.758
445,29.799
446,29.863
447,29.911
448,29.959
449,30.022
450,30.070
451,30.134
452,30.182
453,30.232
454,30.262
455,30.325
456,30.360
457,30.406
458,30.453
459,30.500
460,30.561
461,30.596
462,30.663
463,30.707
464,30.761
465,30.803
466,30.862
467,30.914
468,30.969
469,31.033
470,31.075
471,31.122
472,31.186
473,31.234
474,31.266
475,31.316
476,31.378
477,31.411
478,31.457
479,31.539
480,31.589
481,31.633
482,31.691
483,31.746
484,31.796
485,31.830
486,31.897
487,31.950
488,31.998
489,32.046
