frame_idx,t_rel
0,1.394
1,1.548
2,1.680
3,1.741
4,1.790
5,1.855
6,1.920
7,1.970
8,2.011
9,2.064
10,2.118
11,2.179
12,2.234
13,2.291
14,2.347
15,2.404
16,2.459
17,2.513
18,2.561
19,2.602
20,2.658
21,2.717
22,2.758
23,2.815
24,2.856
25,2.914
26,2.954
27,3.002
28,3.057
29,3.107
30,4.412
31,4.448
32,4.464
33,4.558
34,4.642
35,4.654
36,4.671
37,4.750
38,4.767
39,4.849
40,4.866
41,4.952
42,4.978
43,5.031
44,5.051
45,5.139
46,5.213
47,5.233
48,5.249
49,5.312
50,5.340
51,5.403
52,5.424
53,5.435
54,5.503
55,5.520
56,5.611
57,5.624
58,5.705
59,5.725
60,5.990
61,6.018
62,6.033
63,6.049
64,6.145
65,6.213
66,6.224
67,6.246
68,6.321
69,6.401
70,6.417
71,6.437
72,6.516
73,6.530
74,6.611
75,6.624
76,6.708
77,6.721
78,6.800
79,6.816
80,6.895
81,6.914
82,6.931
83,7.026
84,7.040
85,11.462
86,11.546
87,11.564
88,11.840
89,11.864
90,11.882
91,11.949
92,11.968
93,12.050
94,12.075
95,12.144
96,12.165
97,12.341
98,12.361
99,12.448
100,12.473
101,12.511
102,12.568
103,12.594
104,12.675
105,12.692
106,12.773
107,12.795
108,12.876
109,12.895
110,12.989
111,13.007
112,13.074
113,13.093
114,13.176
115,13.194
116,13.272
117,13.286
118,13.309
119,13.372
120,13.388
121,13.477
122,13.493
123,13.572
124,13.589
125,13.674
126,13.692
127,13.768
128,13.863
129,13.967
130,13.978
131,13.996
132,14.065
133,14.073
134,14.161
135,14.186
136,14.236
137,14.253
138,14.325
139,14.427
140,14.439
141,14.524
142,14.540
143,14.619
144,14.632
145,14.708
146,14.722
147,14.743
148,14.818
149,14.827
150,14.924
151,14.946
152,15.008
153,15.023
154,15.042
155,15.114
156,15.143
157,15.208
158,15.222
159,15.292
160,15.313
161,15.325
162,15.431
163,15.465
164,15.511
165,15.523
166,15.539
167,15.629
168,15.643
169,15.730
170,15.742
171,15.828
172,15.840
173,15.924
174,15.942
175,16.007
176,16.032
177,16.103
178,16.113
179,16.124
180,16.209
181,16.232
182,16.303
183,16.321
184,16.386
185,16.402
186,16.471
187,16.508
188,16.572
189,16.604
190,16.677
191,16.694
192,16.771
193,16.788
194,16.881
195,16.899
196,16.979
197,17.004
198,17.069
199,17.088
200,17.195
201,17.211
202,17.290
203,17.305
204,17.392
205,17.409
206,17.420
207,17.512
208,17.520
209,17.611
210,17.621
211,17.710
212,17.720
213,17.804
214,17.814
215,17.840
216,17.907
217,17.941
218,17.988
219,18.009
220,18.021
221,18.097
222,18.195
223,18.208
224,18.294
225,18.315
226,18.345
227,18.391
228,18.408
229,18.477
230,18.497
231,18.588
232,18.604
233,18.677
234,18.692
235,18.788
236,18.878
237,18.887
238,18.970
239,18.978
240,18.994
241,19.059
242,19.070
243,19.168
244,19.258
245,19.286
246,19.362
247,19.384
248,19.470
249,19.478
250,19.493
251,19.567
252,19.594
253,19.668
254,19.687
255,19.779
256,19.797
257,19.875
258,19.889
259,19.960
260,19.985
261,20.053
262,20.071
263,20.162
264,20.177
265,20.244
266,20.261
267,20.349
268,20.379
269,20.444
270,20.468
271,20.538
272,20.555
273,20.644
274,20.657
275,20.726
276,20.744
277,20.760
278,20.858
279,20.881
280,20.963
281,20.975
282,21.059
283,21.073
284,21.089
285,21.186
286,21.206
287,21.278
288,21.294
289,21.394
290,21.488
291,21.507
292,21.597
293,21.612
294,21.628
295,21.698
296,23.601
297,23.654
298,23.679
299,23.750
300,23.761
301,23.847
302,23.862
303,23.944
304,23.960
305,24.036
306,24.057
307,24.157
308,24.226
309,24.237
310,24.252
311,24.350
312,24.363
313,24.434
314,24.450
315,24.523
316,24.536
317,24.558
318,24.623
319,24.721
320,24.947
321,24.962
322,25.056
323,25.074
324,25.170
325,25.194
326,25.255
327,25.270
328,25.354
329,25.370
330,25.437
331,25.457
332,25.470
333,25.539
334,25.555
335,25.643
336,25.742
337,25.757
338,25.838
339,25.856
340,25.943
341,25.954
342,26.028
343,26.060
344,26.111
345,26.226
346,26.258
347,26.328
348,26.346
349,26.359
350,26.444
351,26.539
352,26.555
353,26.638
354,26.647
355,26.664
356,26.739
357,26.755
358,26.845
359,26.856
360,26.955
361,27.064
362,27.146
363,27.160
364,27.255
365,27.272
366,27.351
367,27.358
368,27.373
369,27.460
370,27.486
371,27.556
372,27.575
373,27.640
374,27.665
375,27.743
376,27.755
377,27.824
378,27.846
379,27.865
380,27.933
381,27.963
382,28.043
383,28.055
384,28.143
385,28.161
386,28.253
387,28.268
388,28.351
389,28.380
390,28.457
391,28.553
392,28.563
393,28.580
394,28.649
395,28.663
396,28.677
397,28.746
398,28.761
399,28.844
400,28.854
401,28.944
402,28.955
403,29.044
404,29.055
405,29.153
406,29.162
407,29.254
408,29.326
409,29.338
410,29.353
411,29.367
412,29.438
413,29.472
414,29.764
415,29.857
416,29.872
417,29.943
418,29.958
419,29.978
420,30.043
421,30.068
422,30.140
423,30.158
424,30.240
425,30.257
426,30.341
427,30.354
428,30.420
429,30.438
430,30.508
431,30.529
432,30.614
433,30.698
434,30.716
435,30.810
436,30.825
437,30.903
438,30.920
439,30.991
440,31.009
441,31.027
442,31.110
443,31.126
444,31.194
445,31.302
446,31.318
447,31.331
448,31.409
449,31.523
450,31.710
451,31.728
452,31.809
453,31.826
454,31.895
455,31.905
456,31.940
457,31.988
458,32.004
459,32.031
460,32.104
461,32.124
462,32.223
463,32.293
464,32.306
465,32.388
466,32.476
467,32.488
468,32.570
469,32.587
470,32.612
471,32.660
472,32.692
473,32.753
474,32.778
475,32.789
476,32.931
477,32.965
478,32.978
479,33.056
480,33.065
481,33.147
482,33.163
483,33.237
484,33.254
485,33.346
486,33.360
487,33.439
488,33.453
489,33.545
490,33.559
491,33.629
492,33.641
493,33.661
494,33.737
495,33.761
496,33.827
497,33.861
498,33.927
499,34.020
500,34.033
501,34.044
502,34.113
503,34.128
504,34.142
505,34.157
506,34.229
507,35.137
508,35.211
509,35.223
510,35.294
511,35.311
512,35.391
513,35.422
514,35.513
515,35.538
516,35.613
517,35.625
518,35.708
519,35.730
520,35.824
521,35.910
522,35.929
523,36.011
524,36.034
525,36.106
526,36.131
527,36.226
528,36.244
529,36.323
530,36.421
531,36.452
532,36.518
533,36.536
534,36.550
535,36.632
536,36.648
537,36.738
538,36.763
539,36.841
540,36.857
541,36.946
542,36.961
543,37.043
544,37.056
545,37.144
546,37.168
547,37.245
548,37.261
549,37.326
550,37.345
551,37.437
552,37.455
553,38.994
554,39.008
555,39.089
556,39.109
557,39.196
558,39.211
559,39.221
560,39.306
561,39.339
562,39.412
563,39.428
564,39.519
565,39.614
566,39.642
567,39.720
568,39.738
569,39.823
570,39.843
571,39.925
572,39.939
573,40.024
574,40.044
575,40.122
576,40.141
577,40.157
578,40.239
579,40.257
580,40.338
581,40.351
582,40.428
583,40.441
584,40.463
585,40.543
586,40.557
587,40.637
588,40.646
589,40.745
590,40.757
591,40.840
592,40.862
593,40.945
594,40.960
595,41.049
596,41.057
597,41.154
598,41.169
599,41.254
600,41.269
601,41.355
602,41.388
603,41.465
604,41.478
605,41.567
606,41.662
607,41.671
608,41.692
609,41.778
610,41.789
611,41.872
612,41.888
613,42.206
614,42.307
615,42.321
616,42.424
617,42.528
618,42.539
619,42.629
620,42.646
621,42.725
622,42.740
623,42.830
624,42.845
625,42.858
626,42.947
627,42.955
628,42.978
629,43.061
630,43.086
631,43.172
632,43.194
633,43.293
634,43.309
635,43.395
636,43.492
637,43.510
638,43.524
639,43.605
640,43.625
641,43.709
642,43.728
643,43.809
644,43.828
645,43.915
646,43.940
647,44.024
648,44.129
649,44.147
650,44.237
651,44.253
652,44.343
653,44.360
654,44.371
655,44.448
656,44.466
657,44.548
658,44.555
659,44.654
660,44.661
661,44.748
662,44.756
663,44.856
664,44.945
665,44.959
666,45.060
667,45.075
668,45.157
669,45.257
670,45.272
671,45.348
672,45.362
673,45.459
674,45.473
675,45.562
676,45.580
677,45.661
678,45.678
679,45.763
680,45.774
681,45.861
682,45.874
683,45.889
684,45.973
685,45.985
686,45.999
687,46.078
688,46.104
689,46.189
690,46.206
691,46.297
692,46.306
693,46.397
694,46.405
695,46.498
696,46.510
697,46.592
698,46.688
699,46.704
700,46.795
701,46.807
702,46.889
703,46.906
704,46.995
705,47.008
706,47.091
707,47.106
708,47.132
709,47.211
710,47.293
711,47.305
712,47.320
713,47.403
714,47.420
715,47.499
716,47.515
717,47.523
718,47.620
719,47.637
720,47.717
721,47.740
722,47.822
723,47.837
724,47.916
725,47.944
726,48.180
727,48.192
728,48.210
729,48.229
730,48.425
731,48.437
732,48.588
733,48.611
734,48.625
735,48.645
736,48.827
737,48.852
738,49.029
739,49.045
740,49.055
741,49.228
742,49.245
743,49.261
744,49.277
745,49.291
746,49.505
747,49.523
748,49.537
749,49.756
750,49.771
751,49.781
752,49.811
753,50.010
754,50.022
755,50.038
756,50.057
757,50.245
758,50.262
759,50.282
760,50.295
761,50.479
762,50.506
763,50.531
764,50.666
765,50.683
766,50.699
767,50.729
768,50.758
769,50.926
770,50.944
771,50.956
772,51.121
773,51.130
774,51.157
775,51.343
776,51.361
777,51.373
778,51.529
779,51.543
780,51.556
781,51.723
782,51.746
783,51.826
784,51.839
785,51.925
786,51.944
787,52.022
788,52.038
789,52.131
790,52.224
791,52.239
792,52.256
793,52.326
794,52.346
795,52.362
796,52.437
797,52.455
798,52.525
799,52.545
800,52.557
801,52.635
802,52.655
803,52.741
804,52.760
805,52.841
806,52.860
807,52.945
808,52.978
809,53.038
810,53.052
811,53.138
812,53.156
813,53.241
814,53.256
815,53.337
816,53.363
817,53.444
818,53.458
819,53.544
820,53.562
821,53.657
822,53.757
823,53.770
824,53.859
825,53.878
826,53.958
827,53.971
828,54.062
829,54.087
830,54.173
831,54.189
832,54.282
833,54.298
834,54.378
835,54.491
836,54.518
837,54.580
838,54.611
839,54.688
840,54.703
841,54.782
842,54.898
843,54.919
844,55.004
845,55.024
846,55.103
847,55.117
848,55.147
849,55.191
850,55.214
851,55.225
852,55.291
853,55.321
854,55.408
855,55.537
856,55.553
857,55.641
858,55.655
859,55.752
860,55.773
861,55.865
862,55.875
863,55.963
864,55.977
865,55.993
866,56.073
867,56.090
868,56.173
869,56.189
870,56.297
871,56.322
872,56.414
873,56.505
874,56.522
875,56.612
876,56.625
877,56.717
878,56.726
879,56.812
880,56.828
881,56.922
882,56.935
883,57.027
884,57.123
885,57.138
886,57.161
887,57.244
888,57.257
889,57.345
890,57.361
891,57.444
892,57.544
893,57.557
894,57.645
895,57.660
896,57.746
897,57.758
898,57.841
899,57.857
900,57.942
901,57.957
902,58.062
903,58.073
904,58.262
905,58.276
906,58.295
907,58.446
908,58.475
909,58.690
910,58.847
911,59.057
912,59.075
913,59.100
914,59.122
915,59.293
916,59.306
917,59.321
918,59.338
919,59.576
920,59.611
921,59.824
922,59.848
923,59.867
924,59.888
925,59.903
926,60.055
927,60.072
928,60.089
929,60.113
930,60.300
931,60.316
932,60.328
933,60.356
934,60.564
935,60.576
936,60.595
937,60.728
938,60.744
939,60.755
940,60.787
941,60.800
942,60.962
943,60.981
944,60.999
945,61.160
946,61.173
947,61.188
948,61.365
949,61.382
950,61.390
951,61.578
952,61.593
953,61.605
954,61.766
955,61.782
956,61.798
957,61.809
958,61.875
959,61.890
960,61.972
961,61.988
962,62.118
963,62.195
964,62.252
965,62.313
966,62.378
967,62.421
968,62.460
969,62.494
970,62.520
971,62.543
972,62.599
973,62.634
974,62.690
975,62.714
976,62.734
977,62.789
978,62.815
979,62.876
980,62.904
981,62.985
982,63.002
983,63.081
984,63.096
985,63.172
986,63.195
987,63.285
988,63.298
989,63.381
990,63.398
991,63.481
992,63.497
993,63.592
994,63.679
995,63.696
996,63.729
997,63.789
998,63.822
999,63.895
1000,63.913
1001,63.923
1002,63.995
1003,64.015
1004,64.105
1005,64.123
1006,64.194
1007,64.210
1008,64.224
1009,64.297
1010,64.317
1011,64.328
1012,64.406
1013,64.421
1014,64.511
1015,64.530
1016,64.607
1017,64.623
1018,64.708
1019,64.721
1020,64.738
1021,64.819
1022,64.835
1023,64.913
1024,64.934
1025,65.017
1026,65.035
1027,65.121
1028,65.138
1029,65.223
1030,65.238
1031,65.324
1032,65.336
1033,65.420
1034,65.436
1035,65.450
1036,65.530
1037,65.552
1038,65.623
1039,65.642
1040,65.655
1041,65.725
1042,65.740
1043,65.754
1044,65.828
1045,65.843
1046,65.927
1047,65.944
1048,66.038
1049,66.051
1050,66.144
1051,66.157
1052,66.246
1053,66.348
1054,66.361
1055,66.378
1056,66.494
1057,66.574
1058,66.591
1059,66.610
1060,66.666
1061,66.680
1062,66.762
1063,66.781
1064,66.876
1065,66.893
1066,66.989
1067,67.006
1068,67.083
1069,67.112
1070,67.179
1071,67.291
1072,67.306
1073,67.382
1074,67.398
1075,67.478
1076,67.494
1077,67.574
1078,67.589
1079,67.679
1080,67.692
1081,67.779
1082,67.795
1083,67.888
1084,67.994
1085,68.024
1086,68.095
1087,68.125
1088,68.194
1089,68.216
1090,68.307
1091,68.325
1092,68.405
1093,68.428
1094,68.505
1095,68.515
1096,68.607
1097,68.624
1098,68.706
1099,68.720
1100,68.808
1101,68.823
1102,68.906
1103,68.924
1104,69.005
1105,69.025
1106,69.112
1107,69.129
1108,69.213
1109,69.315
1110,69.345
1111,69.413
1112,69.424
1113,69.532
1114,69.556
1115,69.630
1116,69.647
1117,69.659
1118,69.729
1119,69.744
1120,69.838
1121,69.851
1122,69.928
1123,69.949
1124,70.028
1125,70.038
1126,70.054
1127,70.139
1128,70.155
1129,70.230
1130,70.238
1131,70.259
1132,70.332
1133,70.354
1134,70.438
1135,70.453
1136,70.541
1137,70.564
1138,70.640
1139,70.659
1140,70.746
1141,70.757
1142,70.848
1143,70.861
1144,70.880
1145,70.961
1146,70.995
1147,71.062
1148,71.071
1149,71.162
1150,71.172
1151,71.274
1152,71.362
1153,71.377
1154,71.471
1155,71.496
1156,71.572
1157,71.588
1158,71.671
1159,71.679
1160,71.776
1161,71.806
1162,71.875
1163,71.894
1164,71.977
1165,71.998
1166,72.077
1167,72.097
1168,72.178
1169,72.207
1170,72.286
1171,72.295
1172,72.375
1173,72.394
1174,72.489
1175,72.513
1176,72.588
1177,72.611
1178,72.697
1179,72.707
1180,72.793
1181,72.815
1182,72.892
1183,72.907
1184,72.931
1185,73.004
1186,73.030
1187,73.098
1188,73.114
1189,73.204
1190,73.222
1191,73.308
1192,73.335
1193,73.411
1194,73.424
1195,73.511
1196,73.544
1197,73.611
1198,73.628
1199,73.716
1200,73.738
1201,73.812
1202,73.830
1203,73.916
1204,73.930
1205,73.956
1206,74.037
1207,74.049
1208,74.125
1209,74.144
1210,74.226
1211,74.245
1212,74.328
1213,74.342
1214,74.356
1215,74.448
1216,74.545
1217,74.634
1218,74.657
1219,74.746
1220,74.839
1221,74.944
1222,74.960
1223,75.048
1224,75.079
1225,75.156
1226,75.259
1227,75.350
1228,75.359
1229,75.473
1230,75.572
1231,75.595
1232,75.675
1233,75.689
1234,75.778
1235,75.879
1236,75.973
1237,75.986
1238,76.074
1239,76.100
1240,76.179
1241,76.272
1242,76.290
1243,76.380
1244,76.394
1245,76.479
1246,76.493
1247,76.578
1248,76.591
1249,76.694
1250,76.793
1251,76.811
1252,76.891
1253,76.906
1254,76.921
1255,76.997
1256,77.015
1257,77.029
1258,77.113
1259,77.206
1260,77.229
1261,77.309
1262,77.323
1263,77.412
1264,77.429
1265,77.517
1266,77.546
1267,77.621
1268,77.630
1269,77.643
1270,77.721
1271,77.737
1272,77.763
1273,77.823
1274,77.840
1275,77.856
1276,77.929
1277,77.945
1278,78.030
1279,78.040
1280,78.054
1281,78.150
1282,78.229
1283,78.244
1284,78.347
1285,78.360
1286,78.446
1287,78.538
1288,78.547
1289,78.648
1290,78.741
1291,78.756
1292,78.841
1293,78.863
1294,78.948
1295,79.042
1296,79.050
1297,79.145
1298,79.172
1299,79.242
1300,79.256
1301,79.345
1302,79.357
1303,79.366
1304,79.450
1305,79.457
1306,79.544
1307,79.561
1308,79.644
1309,79.658
1310,79.756
1311,79.773
1312,79.797
1313,79.879
1314,79.976
1315,80.073
1316,80.092
1317,80.179
1318,80.205
1319,80.281
1320,80.378
1321,80.388
1322,80.479
1323,80.503
1324,80.579
1325,80.597
1326,80.685
1327,80.698
1328,80.788
1329,80.804
1330,80.811
1331,80.889
1332,80.911
1333,80.931
1334,80.993
1335,81.012
1336,81.022
1337,81.099
1338,81.107
1339,81.122
1340,81.210
1341,81.221
1342,81.306
1343,81.330
1344,81.395
1345,81.410
1346,81.525
1347,81.558
1348,81.630
1349,81.656
1350,81.730
1351,81.745
1352,81.768
1353,81.833
1354,81.848
1355,81.929
1356,81.944
1357,81.957
1358,82.027
1359,82.049
1360,82.143
1361,82.183
1362,82.225
1363,82.275
1364,82.321
1365,82.376
1366,82.418
1367,82.460
1368,82.489
1369,82.519
1370,82.574
1371,82.610
1372,82.636
1373,82.666
1374,82.688
1375,82.751
1376,82.769
1377,82.840
1378,82.863
1379,82.952
1380,82.967
1381,83.049
1382,83.064
1383,83.150
1384,83.164
1385,83.248
1386,83.265
1387,83.350
1388,83.366
1389,83.376
1390,83.465
1391,83.564
1392,83.581
1393,83.594
1394,83.655
1395,83.674
1396,83.689
1397,83.757
1398,83.771
1399,83.787
1400,83.863
1401,83.895
1402,83.968
1403,83.984
1404,84.065
1405,84.081
1406,84.090
1407,84.159
1408,84.179
1409,84.192
1410,84.263
1411,84.285
1412,84.297
1413,84.372
1414,84.385
1415,84.472
1416,84.489
1417,84.574
1418,84.591
1419,84.599
1420,84.694
1421,84.715
1422,84.794
1423,84.809
1424,84.879
1425,84.905
1426,84.920
1427,84.987
1428,85.006
1429,85.020
1430,85.096
1431,85.113
1432,85.196
1433,85.220
1434,85.297
1435,85.321
1436,85.395
1437,85.409
1438,85.422
1439,85.491
1440,85.512
1441,85.525
1442,85.593
1443,85.612
1444,85.710
1445,85.806
1446,85.815
1447,85.902
1448,85.913
1449,86.007
1450,86.016
1451,86.113
1452,86.130
1453,86.213
1454,86.224
1455,86.312
1456,86.325
1457,86.411
1458,86.423
1459,86.508
1460,86.522
1461,86.630
1462,86.724
1463,86.736
1464,86.824
1465,86.928
