t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
0.000,0,10,0.0,0,0,0,87
0.109,0,10,-3.0,0,0,0,87
0.213,0,10,-3.0,0,0,0,87
0.317,0,10,-3.0,0,0,0,87
0.420,0,10,0.0,0,0,0,87
0.532,0,10,-8.0,0,0,0,87
0.644,0,10,0.0,0,0,0,87
0.757,0,10,0.0,0,0,0,87
0.865,0,10,-6.000000000002,0,0,0,87
0.976,0,6553,-8.0,0,0,0,87
1.081,0,6553,-8.0,0,0,0,87
1.194,0,10,-4.0,0,0,0,87
1.298,0,10,-4.0,0,0,0,87
1.408,0,10,-5.0,0,0,0,87
1.511,0,10,-5.0,0,0,0,87
1.615,0,10,-7.0,0,0,0,87
1.728,0,10,-1.0,0,0,0,87
1.839,0,10,-4.0,0,0,0,87
1.952,0,10,-4.0,0,0,0,87
2.063,0,10,2.0,0,0,0,87
2.176,0,10,2.0,0,0,0,87
2.287,0,10,2.0,0,0,0,87
2.398,0,10,2.0,0,0,0,87
2.511,0,10,-1.999999999998,0,0,0,87
2.621,0,10,-5.0,0,0,0,87
2.733,0,10,-5.0,0,0,0,87
2.845,0,10,-5.0,0,0,0,87
2.958,0,10,-5.0,0,0,0,87
3.069,0,10,-5.0,0,0,0,87
3.181,0,10,-5.0,0,0,0,87
3.296,0,10,-5.0,0,0,0,87
3.407,0,10,-5.0,0,0,0,87
3.518,0,10,0.0,0,0,0,87
3.630,0,10,0.0,0,0,0,87
3.742,0,10,-7.0,0,0,0,87
3.854,0,10,-7.0,0,0,0,87
3.966,0,10,-5.0,0,0,0,87
4.078,0,10,-3.0,0,0,0,87
4.189,0,10,-1.999999999998,0,0,0,87
4.301,0,10,-3.0,0,0,0,87
4.412,0,10,-9.000000000002,0,0,0,87
4.524,0,10,-4.0,0,0,0,87
4.636,0,10,-4.0,0,0,0,87
4.748,0,6553,-4.0,0,0,0,87
4.859,0,10,-6.000000000002,0,0,0,87
4.970,0,10,-3.0,0,0,0,87
5.082,0,10,-3.0,0,0,0,87
5.193,0,10,-8.0,0,0,0,87
5.306,0,10,-8.0,0,0,0,87
5.419,0,10,-6.000000000002,0,0,0,87
5.529,0,10,-5.0,0,0,0,87
5.642,0,10,-3.0,0,0,0,87
5.754,0,10,-6.000000000002,0,0,0,87
5.865,0,6553,-6.000000000002,0,0,0,87
5.977,0,10,-4.0,0,0,0,87
6.090,0,10,-4.0,0,0,0,87
6.201,0,10,-4.0,0,0,0,87
6.313,0,6553,-12.000000000002,0,0,0,87
6.427,0,6553,-12.000000000002,0,0,0,87
6.539,0,6553,-12.000000000002,0,0,0,87
6.648,0,10,-6.000000000002,0,0,0,87
6.760,0,10,-6.000000000002,0,0,0,87
6.871,0,10,-5.0,0,0,0,87
6.983,0,10,-1.999999999998,0,0,0,87
7.094,0,10,-5.0,0,0,0,87
7.207,0,10,-5.0,0,0,0,87
7.318,0,10,-5.0,0,0,0,87
7.431,0,10,-5.0,0,0,0,87
7.542,0,10,-5.0,0,0,0,87
7.653,0,10,-1.999999999998,0,0,0,87
7.764,0,10,-5.0,0,0,0,87
7.878,0,10,-3.0,0,0,0,87
7.981,0,6553,-5.0,0,0,0,87
8.082,0,10,-6.000000000002,0,0,0,87
8.193,0,10,-6.000000000002,0,0,0,87
8.306,0,10,-6.000000000002,0,0,0,87
8.419,0,10,-6.000000000002,0,0,0,87
8.529,0,10,-6.000000000002,0,0,0,87
