frame_idx,t_rel
0,0.223
1,0.253
2,0.287
3,0.302
4,0.334
5,0.616
6,0.657
7,0.672
8,0.685
9,0.718
10,0.734
11,0.752
12,0.766
13,0.785
14,0.806
15,0.837
16,0.850
17,0.917
18,1.008
19,1.018
20,1.033
21,1.126
22,1.138
23,1.167
24,1.437
25,1.471
26,1.482
27,1.494
28,1.518
29,1.628
30,1.659
31,1.840
32,1.854
33,1.870
34,1.901
35,1.918
36,2.049
37,2.057
38,6.419
39,6.442
40,6.505
41,6.525
42,6.539
43,6.554
44,6.604
45,6.624
46,6.675
47,6.719
48,6.753
49,6.772
50,6.857
51,6.873
52,6.887
53,6.958
54,6.974
55,7.032
56,7.066
57,7.136
58,7.151
59,7.165
60,7.206
61,7.306
62,7.339
63,7.357
64,7.408
65,7.446
66,7.463
67,7.512
68,7.523
69,7.554
70,7.632
71,7.664
72,7.697
73,7.770
74,7.784
75,7.831
76,7.871
77,8.693
78,8.724
79,8.772
80,8.789
81,8.828
82,8.861
83,8.886
84,9.012
85,9.035
86,9.052
87,9.110
88,9.127
89,9.161
90,9.218
91,9.236
92,9.305
93,9.318
94,9.340
95,9.357
96,9.415
97,9.432
98,9.465
99,9.499
100,9.573
101,9.587
102,9.624
103,9.665
104,9.726
105,9.757
106,9.790
107,9.826
108,9.906
109,9.923
110,10.024
111,10.041
112,10.054
113,10.130
114,10.149
115,10.213
116,10.230
117,10.282
118,10.299
119,10.332
120,10.365
121,10.392
122,10.424
123,10.479
124,10.495
125,10.548
126,10.564
127,10.604
128,10.633
129,10.656
130,10.745
131,10.760
132,10.783
133,10.832
134,10.865
135,10.915
136,10.934
137,10.949
138,11.028
139,11.036
140,11.050
141,11.093
142,11.174
143,11.215
144,11.235
145,11.262
146,11.292
147,11.339
148,11.356
149,11.404
150,11.453
151,11.554
152,11.605
153,11.664
154,11.679
155,11.739
156,11.753
157,11.777
158,11.831
159,11.856
160,11.889
161,11.933
162,11.950
163,11.989
164,12.032
165,12.066
166,12.097
167,12.140
168,12.155
169,12.193
170,12.256
171,12.297
172,12.331
173,12.379
174,12.396
175,12.428
176,12.494
177,12.543
178,12.560
179,12.590
180,12.683
181,12.923
182,12.947
183,12.974
184,12.999
185,13.020
186,13.064
187,13.107
188,13.132
189,13.172
190,13.206
191,13.246
192,13.313
193,13.330
194,13.355
195,13.421
196,13.434
197,13.478
198,13.495
199,13.532
200,13.581
201,13.603
202,13.622
203,13.692
204,13.708
205,13.732
206,13.774
207,13.829
208,13.855
209,13.920
210,13.990
211,14.016
212,14.040
213,14.091
214,14.130
215,14.174
216,14.206
217,14.266
218,14.274
219,14.324
220,14.341
221,14.349
222,14.408
223,14.424
224,14.507
225,14.515
226,14.532
227,14.554
228,14.601
229,14.648
230,14.666
231,14.747
232,14.764
233,14.778
234,14.838
235,14.862
236,14.921
237,14.972
238,14.987
239,15.048
240,15.064
241,15.113
242,15.134
243,15.156
244,15.225
245,15.241
246,15.257
247,15.365
248,15.380
249,15.440
250,15.460
251,15.560
252,15.611
253,15.661
254,15.729
255,15.744
256,15.760
257,15.776
258,15.827
259,15.858
260,15.971
261,15.993
262,16.033
263,16.066
264,16.099
265,16.149
266,16.166
267,16.214
268,16.231
269,16.280
270,16.293
271,16.346
272,16.362
273,16.411
274,16.467
275,16.487
276,16.522
277,16.559
278,16.589
279,16.656
280,16.695
281,16.724
282,16.757
283,16.781
284,16.850
285,16.857
286,16.897
287,16.963
288,16.995
289,17.082
290,17.097
291,17.132
292,17.173
293,17.199
294,17.259
295,17.292
296,17.377
297,17.395
298,17.490
299,17.532
300,17.565
301,17.598
302,17.632
303,17.678
304,17.699
305,17.822
306,17.839
307,17.864
308,17.905
309,17.922
310,17.997
311,18.021
312,18.095
313,18.116
314,18.132
315,18.157
316,18.208
317,18.282
318,18.299
319,18.328
320,18.381
321,18.390
322,18.423
323,18.469
324,18.487
325,18.526
326,18.574
327,18.598
328,18.630
329,18.680
330,18.696
331,18.745
332,18.809
333,18.841
334,18.873
335,18.941
336,18.957
337,18.970
338,19.001
339,19.033
340,19.049
341,19.099
342,19.117
343,19.165
344,19.216
345,19.232
346,19.257
347,19.328
348,19.391
349,19.449
350,19.466
351,19.495
352,19.574
353,19.599
354,19.684
355,19.693
356,19.741
357,19.757
358,19.767
359,19.821
360,19.866
361,19.914
362,19.931
363,19.953
364,20.058
365,20.067
366,20.101
367,20.156
368,20.170
369,20.192
370,20.240
371,20.257
372,20.330
373,20.364
374,20.461
375,20.478
376,20.495
377,20.553
378,20.565
379,20.608
380,20.623
381,20.747
382,20.763
383,20.778
384,20.829
385,20.874
386,20.899
387,20.988
388,21.043
389,21.050
390,21.086
391,21.127
392,21.182
393,21.238
394,21.282
395,21.299
396,21.333
397,21.376
398,21.389
399,21.474
400,21.499
401,21.532
402,21.582
403,21.597
404,21.624
405,21.704
406,21.774
407,21.791
408,21.889
409,21.946
410,21.962
411,21.995
412,22.055
413,22.080
414,22.104
415,22.120
416,22.171
417,22.205
418,22.228
419,22.263
420,22.328
421,22.361
422,22.431
423,22.439
424,22.454
425,22.540
426,22.590
427,22.623
428,22.699
429,22.707
430,22.738
431,22.762
432,22.770
433,22.849
434,22.865
435,22.895
436,22.966
437,22.990
438,23.031
439,23.049
440,23.130
441,23.140
442,23.169
443,23.213
444,23.229
445,23.288
446,23.377
447,23.392
448,23.401
449,23.443
450,23.464
451,23.508
452,23.524
453,23.565
454,23.658
455,23.701
456,23.743
457,23.761
458,23.775
459,23.841
460,23.913
461,23.925
462,23.981
463,24.052
464,24.062
465,24.110
466,24.160
467,24.176
468,24.267
469,24.291
470,24.334
471,24.354
472,24.393
473,24.465
474,24.478
475,24.488
476,24.543
477,24.551
