frame_idx,t_rel
0,0.246
1,0.290
2,0.306
3,0.321
4,0.336
5,0.366
6,0.397
7,0.414
8,0.479
9,0.522
10,0.535
11,0.582
12,0.802
13,0.822
14,0.836
15,0.850
16,0.866
17,0.886
18,0.898
19,0.913
20,0.997
21,1.014
22,1.102
23,1.134
24,1.149
25,1.164
26,1.196
27,1.290
28,1.301
29,1.396
30,1.431
31,1.452
32,1.500
33,1.606
34,1.621
35,1.638
36,1.915
37,1.939
38,1.966
39,1.979
40,2.015
41,2.115
42,2.134
43,2.267
44,2.299
45,2.335
46,2.429
47,2.446
48,2.530
49,2.549
50,2.582
51,2.636
52,2.733
53,2.749
54,2.837
55,2.852
56,2.933
57,2.946
58,2.979
59,3.035
60,3.051
61,3.071
62,4.205
63,4.216
64,4.369
65,4.380
66,4.396
67,4.419
68,4.467
69,4.482
70,4.546
71,4.563
72,4.575
73,4.603
74,4.679
75,4.702
76,4.800
77,4.813
78,4.879
79,4.893
80,4.902
81,4.980
82,5.013
83,5.047
84,5.085
85,5.106
86,5.181
87,5.196
88,5.233
89,5.300
90,5.399
91,5.411
92,5.501
93,5.600
94,5.614
95,5.699
96,5.713
97,5.796
98,5.808
99,5.899
100,5.914
101,5.934
102,6.015
103,6.120
104,6.134
105,6.146
106,7.196
107,7.231
108,7.247
109,7.280
110,7.339
111,7.353
112,7.370
113,7.587
114,7.598
115,7.614
116,7.632
117,7.648
118,7.797
119,7.819
120,7.834
121,7.849
122,7.867
123,7.899
124,7.948
125,7.979
126,8.015
127,8.085
128,8.099
129,8.167
130,8.250
131,8.270
132,8.302
133,8.315
134,8.379
135,8.404
136,8.514
137,8.556
138,8.597
139,8.896
140,8.929
141,8.979
142,9.024
143,9.073
144,9.113
145,9.168
146,9.207
147,9.246
148,9.296
149,9.348
150,9.381
151,9.439
152,9.479
153,9.529
154,9.580
155,9.626
156,9.674
157,9.713
158,9.763
159,9.813
160,9.860
161,11.867
162,11.955
163,11.966
164,11.983
165,12.002
166,12.042
167,12.068
168,12.151
169,12.172
170,12.186
171,12.251
172,12.282
173,12.402
174,12.414
175,12.431
176,12.488
177,12.671
178,12.688
179,12.701
180,12.717
181,12.738
182,12.769
183,12.871
184,12.899
185,12.974
186,12.998
187,13.104
188,13.124
189,13.144
190,13.168
191,13.202
192,13.233
193,13.396
194,13.438
195,13.471
196,13.497
197,13.513
198,13.537
199,13.559
200,13.580
201,13.601
202,13.721
203,13.738
204,13.747
205,13.772
206,13.905
207,13.933
208,13.941
209,13.964
210,13.979
211,13.996
212,14.097
213,14.114
214,14.199
215,14.222
216,14.252
217,14.298
218,14.329
219,14.374
220,14.383
221,14.396
222,14.516
223,14.540
224,14.613
225,14.631
226,14.815
227,14.829
228,14.849
229,14.865
230,14.901
231,14.932
232,15.269
233,15.287
234,15.303
235,15.318
236,15.333
237,15.367
238,15.380
239,15.397
240,15.433
241,24.247
242,24.287
243,24.298
244,24.315
245,24.348
246,24.489
247,24.506
248,24.530
249,24.557
250,24.607
251,24.624
252,24.644
253,24.718
254,24.731
255,24.756
256,24.771
257,24.830
258,24.848
259,24.898
260,24.918
261,24.949
262,24.982
263,25.014
264,25.037
265,25.071
