t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
0.000,0,6553,0.0,0,0,0,53
0.111,0,6553,3.0,0,0,0,53
0.215,0,6553,2.0,0,0,0,52
0.321,0,6553,2.0,0,0,0,52
0.433,0,6553,2.0,0,0,0,52
0.543,0,6553,2.0,0,0,0,52
0.654,0,6553,2.0,0,0,0,52
0.766,0,6553,2.0,0,0,0,52
0.878,0,6553,2.0,0,0,0,52
0.990,0,6553,2.0,0,0,0,52
1.103,0,6553,3.999999999998,0,0,0,52
1.216,0,6553,3.999999999998,0,0,0,52
1.327,0,6553,5.0,0,0,0,52
1.439,0,6553,3.0,0,0,0,52
1.552,0,6553,2.0,0,0,0,52
1.662,0,6553,3.0,0,0,0,52
1.775,0,6553,-1.0,0,0,0,52
1.888,0,6553,-1.0,0,0,0,52
1.998,0,6553,3.0,0,0,0,52
2.110,0,6553,3.0,0,0,0,52
2.222,0,6553,3.0,0,0,0,52
2.333,0,6553,3.0,0,0,0,52
2.443,0,6553,3.0,0,0,0,52
2.555,0,6553,3.999999999998,0,0,0,52
2.666,0,6553,3.999999999998,0,0,0,52
2.778,0,6553,3.999999999998,0,0,0,52
2.889,0,6553,2.0,0,0,0,52
3.001,0,6553,3.999999999998,0,0,0,52
3.112,0,6553,5.0,0,0,0,52
3.225,0,6553,0.0,0,0,0,52
3.335,0,6553,0.999999999998,0,0,0,52
3.450,0,6553,0.999999999998,0,0,0,52
3.560,0,6553,6.999999999998,0,0,0,52
3.671,0,6553,6.0,0,0,0,52
3.786,0,6553,0.999999999998,0,0,0,52
3.895,0,6553,2.0,0,0,0,52
4.008,0,6553,2.0,0,0,0,52
4.119,0,6553,2.0,0,0,0,52
4.231,0,6553,8.0,0,0,0,52
4.342,0,6553,3.999999999998,0,0,0,52
4.458,0,6553,3.999999999998,0,0,0,52
4.567,0,6553,3.0,0,0,0,52
4.679,0,6553,3.0,0,0,0,52
4.790,0,6553,3.0,0,0,0,52
4.902,0,6553,9.999999999998,0,0,0,52
5.015,0,6553,3.999999999998,0,0,0,52
5.126,0,6553,3.999999999998,0,0,0,52
5.240,0,6553,0.0,0,0,0,52
5.352,0,6553,0.0,0,0,0,52
5.462,0,6553,0.0,0,0,0,52
5.574,0,6553,2.0,0,0,0,52
5.685,0,6553,2.0,0,0,0,52
5.797,0,6553,2.0,0,0,0,52
5.907,0,6553,3.0,0,0,0,52
6.022,0,6553,3.0,0,0,0,52
6.132,0,6553,2.0,0,0,0,52
6.245,0,6553,9.0,0,0,0,51
6.354,0,6553,9.0,0,0,0,51
6.468,0,6553,9.0,0,0,0,51
6.579,0,6553,9.0,0,0,0,51
6.690,0,6553,9.0,0,0,0,51
6.802,0,6553,6.999999999998,0,0,0,51
6.915,0,6553,6.999999999998,0,0,0,51
7.026,0,6553,3.0,0,0,0,51
7.138,0,6553,3.0,0,0,0,51
7.250,0,6553,3.0,0,0,0,51
7.361,0,6553,3.999999999998,0,0,0,51
7.473,0,6553,3.999999999998,0,0,0,51
7.585,0,6553,0.999999999998,0,0,0,51
7.697,0,6553,3.999999999998,0,0,0,51
7.800,0,6553,3.999999999998,0,0,0,51
7.912,0,6553,3.999999999998,0,0,0,51
8.023,0,6553,3.999999999998,0,0,0,51
8.135,0,6553,3.999999999998,0,0,0,51
8.247,0,6553,3.999999999998,0,0,0,51
8.359,0,6553,3.999999999998,0,0,0,51
8.471,0,6553,3.999999999998,0,0,0,51
8.583,0,6553,3.999999999998,0,0,0,51
8.696,0,10,3.999999999998,0,0,0,51
8.807,0,11,34.999999999998,0,1,-1,51
8.919,0,11,34.999999999998,0,1,-1,51
9.032,30,41,68.0,0,1,-1,51
9.143,40,6553,75.999999999998,0,0,-1,51
9.255,50,60,84.999999999998,0,0,-1,51
9.367,60,66,89.000000000002,0,0,-1,51
9.479,60,71,92.000000000002,0,1,-1,51
9.591,70,76,96.0,0,1,-1,51
9.703,70,76,96.0,0,1,-1,51
9.814,70,79,100.999999999998,0,1,-1,51
9.926,70,81,100.999999999998,0,1,-1,51
10.036,70,82,108.0,0,1,-1,51
10.150,70,82,108.0,0,1,-1,51
10.262,70,80,103.0,0,0,0,51
10.373,70,77,100.999999999998,0,1,0,51
10.486,70,77,100.999999999998,0,1,0,51
10.597,70,6553,108.0,0,0,-1,51
10.708,70,6553,102.0,0,0,0,51
10.820,70,6553,99.0,0,0,0,51
10.933,70,6553,103.0,0,0,0,51
11.045,70,6553,102.0,0,1,0,51
11.158,70,6553,102.0,0,1,0,51
11.270,70,6553,103.999999999998,0,1,-1,51
11.382,70,6553,98.000000000002,0,0,-1,51
11.494,70,6553,98.000000000002,0,0,-1,51
11.606,70,6553,100.999999999998,0,1,0,51
11.718,70,6553,100.999999999998,0,1,0,51
11.829,70,6553,95.000000000002,0,1,0,51
11.943,70,6553,95.000000000002,0,1,0,51
12.053,70,6553,96.0,0,0,-1,51
12.165,70,6553,96.0,0,0,-1,51
12.276,70,6553,93.0,0,0,0,51
12.391,70,6553,93.0,0,0,0,51
12.502,70,6553,90.0,0,0,-1,51
12.614,70,6553,90.0,0,0,-1,51
12.726,70,6553,94.0,0,0,0,51
12.838,70,6553,94.0,0,0,0,51
12.951,70,6553,94.0,0,0,0,51
13.062,70,6553,87.0,0,0,-1,51
13.176,70,6553,87.0,0,0,-1,51
13.285,70,6553,92.000000000002,0,0,-1,51
13.397,70,6553,92.000000000002,0,0,-1,51
13.509,70,6553,90.0,0,0,-1,51
13.622,70,6553,90.0,0,0,-1,51
13.732,70,6553,93.0,0,0,-1,51
13.843,70,6553,98.000000000002,0,1,-1,51
13.955,70,6553,98.000000000002,0,1,-1,51
14.066,70,6553,103.0,0,1,-1,51
14.180,70,6553,103.0,0,1,-1,51
14.290,70,6553,100.999999999998,0,0,-1,51
14.401,70,6553,103.999999999998,0,0,-1,51
14.512,70,6553,103.999999999998,0,0,-1,51
14.623,70,6553,93.0,0,0,-1,51
14.736,80,6553,102.0,0,0,-1,51
14.847,80,6553,105.0,0,0,-1,51
14.960,80,6553,105.0,0,0,0,51
15.072,90,6553,106.0,0,0,0,51
15.183,90,6553,113.0,0,0,0,51
15.295,90,6553,113.0,0,0,0,51
15.407,90,6553,122.0,0,0,-1,51
15.519,100,100,121.0,0,0,-1,51
15.630,100,104,119.0,0,0,-1,51
15.742,100,6553,123.000000000002,0,1,0,51
15.855,110,112,128.999999999998,0,1,-1,51
15.966,110,115,134.999999999998,0,1,0,51
16.078,120,123,136.0,0,1,-1,51
16.191,120,129,143.0,0,1,-1,51
16.301,120,129,138.0,0,1,-1,51
16.413,130,132,138.0,0,1,-1,51
16.524,130,145,143.0,0,1,-1,51
16.634,140,143,150.0,0,1,0,51
16.746,140,152,147.0,0,1,0,51
16.858,150,159,147.0,0,1,0,51
16.969,150,159,147.0,0,1,0,51
17.082,150,157,155.0,0,1,0,51
17.194,160,153,153.999999999998,0,1,0,51
17.305,160,164,153.999999999998,0,1,0,51
17.416,170,167,159.999999999998,0,1,-1,51
17.528,170,169,155.0,0,1,-1,51
17.640,170,172,158.0,0,1,-1,51
17.754,170,166,158.0,0,1,-1,51
17.863,170,177,165.0,0,1,-1,51
17.975,170,177,165.0,0,1,-1,51
18.087,170,173,158.0,0,1,-1,51
18.199,170,168,161.0,0,1,0,51
18.310,170,159,159.999999999998,0,1,0,51
18.421,170,159,158.0,0,1,0,51
18.533,170,158,156.999999999998,0,1,0,51
18.644,170,157,162.0,0,1,0,51
18.757,160,158,159.999999999998,0,2,0,51
18.869,160,159,159.0,0,2,0,51
18.980,160,163,150.999999999998,0,1,0,51
19.093,160,162,156.999999999998,0,2,0,51
19.203,160,158,153.999999999998,0,1,0,51
19.316,160,163,155.0,0,1,0,51
19.428,160,160,162.0,0,1,0,51
19.541,160,160,162.0,0,1,0,51
19.651,160,165,152.0,0,1,0,51
19.762,160,171,162.0,0,1,0,51
19.875,160,171,162.0,0,1,0,51
19.986,170,179,159.999999999998,0,1,0,51
20.097,170,176,162.0,0,1,-1,51
20.209,170,174,169.0,0,1,-1,51
20.323,170,177,162.0,0,1,-1,51
20.432,170,185,165.0,0,2,-1,51
20.544,180,186,167.000000000002,0,2,-1,51
20.656,180,188,165.0,0,2,-1,51
20.767,180,191,173.000000000002,0,1,-1,51
20.879,180,195,178.0,0,1,-1,51
20.991,180,201,178.0,0,1,-1,51
21.102,190,200,167.000000000002,0,1,-1,51
21.214,190,196,178.999999999998,0,1,0,51
21.327,190,196,178.999999999998,0,1,0,51
21.437,190,185,170.000000000002,0,1,0,51
21.550,190,194,169.0,0,1,0,51
21.660,190,187,170.000000000002,0,1,0,51
21.773,190,186,168.0,0,1,0,51
21.884,180,178,166.0,0,1,0,51
21.996,180,178,166.0,0,1,-1,51
22.107,180,178,166.0,0,1,-1,51
22.219,180,184,174.0,0,1,-1,51
22.331,190,184,170.000000000002,0,1,-1,51
22.443,190,189,170.000000000002,0,1,-1,51
22.556,190,208,173.000000000002,0,1,-1,51
22.667,190,194,175.0,0,1,-1,51
22.779,200,209,171.0,0,1,-1,51
22.891,200,218,181.999999999998,0,1,-1,51
23.003,200,219,186.0,0,1,-1,51
23.114,210,225,184.999999999998,0,1,-1,51
23.225,210,225,184.999999999998,0,1,-1,51
23.337,220,234,186.0,0,1,-1,51
23.447,230,248,196.0,0,2,-1,51
23.559,230,252,199.0,0,2,-1,51
23.669,240,264,188.0,0,2,-1,51
23.781,240,265,199.0,0,2,0,51
23.894,250,266,202.0,0,2,0,51
24.006,260,258,197.0,0,1,-1,51
24.118,260,258,197.0,0,1,-1,51
24.229,260,265,197.0,0,1,-1,51
24.340,260,260,200.999999999998,0,1,-1,51
24.453,270,264,200.0,0,1,-1,51
24.565,270,276,206.0,0,1,-1,51
24.676,270,261,203.999999999998,0,1,-1,51
24.787,270,270,211.0,0,1,-1,51
24.899,270,266,203.999999999998,0,2,-1,51
25.010,280,276,205.0,0,2,-1,51
25.121,280,276,205.0,0,2,-1,51
25.233,280,284,203.999999999998,0,2,-1,51
25.343,280,292,203.0,0,2,-1,51
25.455,290,278,209.0,0,2,-1,51
25.566,290,275,208.0,0,1,-1,51
25.678,290,289,209.0,0,1,-1,51
25.788,290,294,215.0,0,1,-1,51
25.900,290,294,211.0,0,1,-1,51
26.010,300,302,215.0,0,1,-1,51
26.121,300,293,215.0,0,1,-1,51
26.230,300,291,211.0,0,1,-1,51
26.342,300,311,220.000000000002,0,1,-1,51
26.452,310,309,216.0,0,1,-1,51
26.562,310,313,221.0,0,1,-1,51
26.673,310,342,225.999999999998,0,1,-1,51
26.784,320,330,228.999999999998,0,1,-1,51
26.885,320,336,227.0,0,1,-1,51
26.994,330,339,230.0,0,1,-1,51
27.098,330,341,234.0,0,1,-1,51
27.208,330,349,236.0,0,2,-1,51
27.319,340,342,236.0,0,1,-1,51
27.430,350,347,233.0,0,1,-1,51
27.541,350,366,242.000000000002,0,1,-1,51
27.652,350,359,233.0,0,1,-1,51
27.764,360,368,238.0,0,1,-1,51
27.875,360,362,237.0,0,1,-1,51
27.985,360,364,250.999999999998,0,1,-1,51
28.096,370,369,248.000000000002,0,1,-1,51
28.207,370,360,247.0,0,1,-1,51
28.317,370,376,245.000000000002,0,2,-1,51
28.429,370,371,250.0,0,2,-1,51
28.540,380,380,252.0,0,2,-1,51
28.651,380,388,250.999999999998,0,2,-1,51
28.762,380,388,250.999999999998,0,2,-1,51
28.872,390,386,250.0,0,2,-1,51
28.983,390,386,256.0,0,2,-1,51
29.085,390,394,253.999999999998,0,2,-1,51
29.194,390,375,259.0,0,2,-1,51
29.299,390,392,263.0,0,1,-1,51
29.412,390,387,255.0,0,1,-1,51
29.515,390,383,262.0,0,1,-1,51
29.622,390,401,255.0,0,1,-1,51
29.722,400,396,263.0,0,1,-1,51
29.834,400,395,265.0,0,1,-1,51
29.947,400,406,264.000000000002,0,1,-1,51
30.057,400,414,275.999999999998,0,1,-1,51
30.171,410,415,271.0,0,1,-1,51
30.280,410,432,273.000000000002,0,1,-1,51
30.394,410,432,273.000000000002,0,1,-1,51
30.505,420,430,278.0,0,1,-1,51
30.618,430,459,283.0,0,1,-1,51
30.730,440,470,288.0,0,1,-1,51
30.841,440,461,281.999999999998,0,1,-1,51
30.953,450,458,284.0,0,1,-1,51
31.065,450,458,284.0,0,1,-1,51
31.177,460,461,295.000000000002,0,1,-1,51
31.288,470,459,297.0,0,1,-1,51
31.400,470,466,297.0,0,1,-1,51
31.513,470,446,298.000000000002,0,1,-1,51
31.622,470,473,300.999999999998,0,1,-1,51
31.733,480,466,302.0,0,1,-1,51
31.845,480,486,302.0,0,1,-1,51
31.958,480,483,303.0,0,1,-1,51
32.071,480,478,303.999999999998,0,1,-1,51
32.181,490,495,305.0,0,2,0,51
32.293,490,486,306.0,0,2,0,51
32.405,490,500,297.0,0,2,0,51
32.516,500,503,300.999999999998,0,2,0,51
32.626,500,503,300.999999999998,0,2,0,51
32.737,500,502,298.000000000002,0,2,0,51
32.849,500,522,299.0,0,2,0,51
32.961,510,511,302.0,0,1,0,51
33.073,510,499,293.0,0,1,0,51
33.185,510,487,292.000000000002,0,1,0,51
33.297,500,487,296.0,0,1,0,51
33.408,500,476,296.0,0,1,0,51
33.521,500,480,298.000000000002,0,1,-1,51
33.633,490,472,294.0,0,1,-1,51
33.745,490,462,292.000000000002,0,1,-1,51
33.857,490,453,294.0,0,1,-1,51
33.969,480,443,291.0,0,1,-1,51
34.082,480,467,293.0,0,1,-1,51
34.193,480,467,293.0,0,1,-1,51
34.305,480,473,296.0,0,1,-1,51
34.417,480,488,302.0,0,1,-1,51
34.525,480,491,300.999999999998,0,1,0,51
34.637,480,510,306.999999999998,0,1,0,51
34.750,490,504,299.0,0,1,0,51
34.862,500,526,302.0,0,1,0,51
34.974,500,525,316.0,0,1,0,51
35.086,520,552,325.0,0,1,0,51
