frame_idx,t_rel
0,0.237
1,0.269
2,0.283
3,0.299
4,0.318
5,0.335
6,0.345
7,0.366
8,0.478
9,0.494
10,0.512
11,0.523
12,0.723
13,0.742
14,0.760
15,0.782
16,0.830
17,0.879
18,0.929
19,0.946
20,0.966
21,1.166
22,1.180
23,1.202
24,1.214
25,1.365
26,1.383
27,1.396
28,1.414
29,1.607
30,1.623
31,1.784
32,1.802
33,1.819
34,1.991
35,2.005
36,2.071
37,2.087
38,2.105
39,2.168
40,2.246
41,2.263
42,2.344
43,2.374
44,2.456
45,2.472
46,2.566
47,2.664
48,2.680
49,2.760
50,2.776
51,2.837
52,2.851
53,2.869
54,2.935
55,2.944
56,3.027
57,3.039
58,3.125
59,3.139
60,3.233
61,3.329
62,3.428
63,3.441
64,3.529
65,3.542
66,3.607
67,3.635
68,3.716
69,3.729
70,3.842
71,3.856
72,3.942
73,3.951
74,4.051
75,4.068
76,4.159
77,4.176
78,4.259
79,4.290
80,4.548
81,4.657
82,4.674
83,4.700
84,10.013
85,10.081
86,10.100
87,10.186
88,10.204
89,10.269
90,10.283
91,10.387
92,10.470
93,10.486
94,10.566
95,10.581
96,10.653
97,10.669
98,10.686
99,10.758
100,10.774
101,10.783
102,10.860
103,10.952
104,10.965
105,10.983
106,11.039
107,11.050
108,11.163
109,11.229
110,11.250
111,11.320
112,11.332
113,11.416
114,11.430
115,11.515
116,11.530
117,11.618
118,11.630
119,11.652
120,11.720
121,11.752
122,11.801
123,11.817
124,11.916
125,11.930
126,11.953
127,12.017
128,12.097
129,12.114
130,12.201
131,12.212
132,12.295
133,12.308
134,12.319
135,12.402
136,12.414
137,12.512
138,12.528
139,12.539
140,12.620
141,12.634
142,12.645
143,12.737
144,12.748
145,12.838
146,12.846
147,12.953
148,12.971
149,13.063
150,13.072
151,13.171
152,13.268
153,13.284
154,13.373
155,13.401
156,13.463
157,13.479
158,13.565
159,13.573
160,13.658
161,13.669
162,13.770
163,13.782
164,13.879
165,13.968
